learnable	normalized	partOfSpeech	source
proporción	proporcion	noun	Duolingo
propósito	proposito	noun	Duolingo
propuesta	propuesta	noun	Duolingo
propuestas	propuestas	noun	Duolingo
protagonistas	protagonistas	adjective	Duolingo
protección	proteccion	noun	Duolingo
proteínas	proteinas	noun	Duolingo
próxima	proxima	adjective	Duolingo
próximamente	proximamente	adverb	Duolingo
próximas	proximas	adjective	Duolingo
próximo	proximo	adjective	Duolingo
proyecto	proyecto	noun	Duolingo
prueba	prueba	verb	Duolingo
prueban	prueban	verb	Duolingo
pruebas	pruebas	verb	Duolingo
pruebe	pruebe	verb	Duolingo
pruebo	pruebo	verb	Duolingo
pública	publica	adjective	Duolingo
publicación	publicacion	noun	Duolingo
publicaciones	publicaciones	noun	Duolingo
publicadas	publicadas	verb	Duolingo
publicado	publicado	verb	Duolingo
publicidad	publicidad	noun	Duolingo
publicidades	publicidades	noun	Duolingo
público	publico	adjective	Duolingo
público	publico	noun	Duolingo
públicos	publicos	adjective	Duolingo
pude	pude	verb	Duolingo
pudiera	pudiera	verb	Duolingo
pudiéramos	pudieramos	verb	Duolingo
pudieron	pudieron	verb	Duolingo
pudimos	pudimos	verb	Duolingo
pudiste	pudiste	verb	Duolingo
pudo	pudo	verb	Duolingo
pueblo	pueblo	noun	Duolingo
pueblos	pueblos	noun	Duolingo
puede	puede	verb	Duolingo
puede que	puede que		Duolingo
puede ser	puede ser		Duolingo
puede traer	puede traer		Duolingo
pueden	pueden	verb	Duolingo
puedes	puedes	verb	Duolingo
puedo	puedo	verb	Duolingo
puente	puente	noun	Duolingo
puerta	puerta	noun	Duolingo
puertas	puertas	noun	Duolingo
puerto	puerto	noun	Duolingo
puesta	puesta	verb	Duolingo
puestas	puestas	adjective	Duolingo
puesto	puesto	adjective	Duolingo
puesto	puesto	noun	Duolingo
puestos	puestos	noun	Duolingo
punto	punto	noun	Duolingo
puntos	puntos	noun	Duolingo
puntualmente	puntualmente	adverb	Duolingo
pura	pura	adjective	Duolingo
puro	puro	adjective	Duolingo
puros	puros	adjective	Duolingo
puse	puse	verb	Duolingo
pusieron	pusieron	verb	Duolingo
pusimos	pusimos	verb	Duolingo
pusiste	pusiste	verb	Duolingo
puso	puso	verb	Duolingo
qué	que		Duolingo
que	que	adverb	Duolingo
que	que	conjunction	Duolingo
qué	que	determiner	Duolingo
que	que	pronoun	Duolingo
qué alivio	que alivio		Duolingo
qué bien	que bien		Duolingo
qué bien que	que bien que		Duolingo
qué divertido	que divertido		Duolingo
qué elegante	que elegante		Duolingo
que escribir	que escribir		Duolingo
que estudiar	que estudiar		Duolingo
qué hacemos	que hacemos		Duolingo
que hacer	que hacer		Duolingo
qué horror	que horror		Duolingo
qué interesante	que interesante		Duolingo
qué interesante que	que interesante que		Duolingo
qué le gustaría para empezar	que le gustaria para empezar		Duolingo
qué le parece	que le parece		Duolingo
qué le traigo	que le traigo		Duolingo
que leer	que leer		Duolingo
qué mal	que mal		Duolingo
qué mala suerte	que mala suerte		Duolingo
qué raro	que raro		Duolingo
qué raro que	que raro que		Duolingo
qué tal	que tal		Duolingo
qué tal si	que tal si		Duolingo
qué tan	que tan		Duolingo
qué te parece	que te parece		Duolingo
qué te traigo	que te traigo		Duolingo
qué tiempo hace	que tiempo hace		Duolingo
que viene	que viene		Duolingo
que yo sepa	que yo sepa		Duolingo
queda	queda	verb	Duolingo
quedaba	quedaba	verb	Duolingo
quedan	quedan	verb	Duolingo
quedar	quedar	verb	Duolingo
quedará	quedara	verb	Duolingo
quedarás	quedaras	verb	Duolingo
quedaré	quedare	verb	Duolingo
quedaremos	quedaremos	verb	Duolingo
quedarme	quedarme	pronoun	Duolingo
quedarme con	quedarme con		Duolingo
quedarnos	quedarnos	pronoun	Duolingo
quedaron	quedaron	verb	Duolingo
quedarse	quedarse	pronoun	Duolingo
quedarse con	quedarse con		Duolingo
quedarte con	quedarte con		Duolingo
quedaste	quedaste	verb	Duolingo
quedé	quede	verb	Duolingo
quedó	quedo	verb	Duolingo
queremos	queremos	verb	Duolingo
queremos abrir	queremos abrir		Duolingo
querer	querer	verb	Duolingo
quería	queria	verb	Duolingo
quería decir	queria decir		Duolingo
querrá	querra	verb	Duolingo
querrán	querran	verb	Duolingo
querrás	querras	verb	Duolingo
querré	querre	verb	Duolingo
querremos	querremos	verb	Duolingo
querría	querria	verb	Duolingo
queso	queso		Duolingo
queso	queso	noun	Duolingo
quesos	quesos	noun	Duolingo
quién	quien	pronoun	Duolingo
quiénes	quienes	pronoun	Duolingo
quiera	quiera	verb	Duolingo
quieras	quieras	verb	Duolingo
quiere	quiere	verb	Duolingo
quiere aprender	quiere aprender		Duolingo
quiere decir	quiere decir		Duolingo
quiere dibujar	quiere dibujar		Duolingo
quieren	quieren	verb	Duolingo
quieren beber	quieren beber		Duolingo
quieres	quieres	verb	Duolingo
quieres decir	quieres decir		Duolingo
quiero	quiero		Duolingo
quiero	quiero	verb	Duolingo
quiero aprender	quiero aprender		Duolingo
quiero beber	quiero beber		Duolingo
química	quimica	adjective	Duolingo
química	quimica	noun	Duolingo
quince	quince	numeral	Duolingo
quinientos	quinientos	numeral	Duolingo
quiosco	quiosco	noun	Duolingo
quise	quise	verb	Duolingo
quisiera	quisiera	verb	Duolingo
quisiéramos	quisieramos	verb	Duolingo
quisieras	quisieras	verb	Duolingo
quisieron	quisieron	verb	Duolingo
quisimos	quisimos	verb	Duolingo
quisiste	quisiste	verb	Duolingo
quiso	quiso	verb	Duolingo
quitarnos	quitarnos	pronoun	Duolingo
quitarte	quitarte	pronoun	Duolingo
quizá	quiza	adverb	Duolingo
quizás	quizas	adverb	Duolingo
radio	radio	noun	Duolingo
raíces	raices	noun	Duolingo
raíz	raiz	noun	Duolingo
ramadán	ramadan	noun	Duolingo
rap	rap	noun	Duolingo
rápidamente	rapidamente	adverb	Duolingo
rápido	rapido	adjective	Duolingo
rápido	rapido	adverb	Duolingo
rápidos	rapidos	adjective	Duolingo
rasuradora	rasuradora	noun	Duolingo
rata	rata	noun	Duolingo
ratas	ratas	noun	Duolingo
rato	rato	noun	Duolingo
ratón	raton	noun	Duolingo
ratones	ratones	noun	Duolingo
razón	razon	noun	Duolingo
razones	razones	noun	Duolingo
reacciones	reacciones	noun	Duolingo
real	real	adjective	Duolingo
reales	reales	adjective	Duolingo
realidad	realidad	noun	Duolingo
realizar	realizar	verb	Duolingo
realmente	realmente	adverb	Duolingo
rebanada	rebanada	noun	Duolingo
rebanadas	rebanadas	noun	Duolingo
recepcionista	recepcionista	noun	Duolingo
receta	receta	noun	Duolingo
rechazan	rechazan	verb	Duolingo
rechazo	rechazo	verb	Duolingo
recibe	recibe	verb	Duolingo
recibían	recibian	verb	Duolingo
recibías	recibias	verb	Duolingo
recibido	recibido	verb	Duolingo
recibimos	recibimos	verb	Duolingo
recibió	recibio	verb	Duolingo
recibir	recibir	verb	Duolingo
recibirán	recibiran	verb	Duolingo
recibirás	recibiras	verb	Duolingo
recibiremos	recibiremos	verb	Duolingo
recibo	recibo	noun	Duolingo
recibos	recibos	noun	Duolingo
reciclaje	reciclaje	noun	Duolingo
recién	recien	adverb	Duolingo
reciente	reciente	adjective	Duolingo
recientemente	recientemente	adverb	Duolingo
recientes	recientes	adjective	Duolingo
recomendable	recomendable	adjective	Duolingo
reconoce	reconoce	verb	Duolingo
reconocer	reconocer	verb	Duolingo
reconoces	reconoces	verb	Duolingo
recordamos	recordamos	verb	Duolingo
recordar	recordar	verb	Duolingo
recordaron	recordaron	verb	Duolingo
recordé	recorde	verb	Duolingo
recordó	recordo	verb	Duolingo
rectas	rectas	adjective	Duolingo
recuerda	recuerda	verb	Duolingo
recuerdan	recuerdan	verb	Duolingo
recuerdas	recuerdas	verb	Duolingo
recuerdo	recuerdo	verb	Duolingo
recuperar	recuperar	verb	Duolingo
recurso	recurso	noun	Duolingo
recursos	recursos	noun	Duolingo
recursos humanos	recursos humanos		Duolingo
red	red	noun	Duolingo
redonda	redonda	adjective	Duolingo
redondo	redondo	adjective	Duolingo
reducir	reducir	verb	Duolingo
reencarnación	reencarnacion	noun	Duolingo
reflexión	reflexion	noun	Duolingo
reflexiones	reflexiones	noun	Duolingo
refrescos	refrescos	noun	Duolingo
refrigerador	refrigerador	noun	Duolingo
refrigeradores	refrigeradores	noun	Duolingo
regalo	regalo		Duolingo
regaló	regalo	verb	Duolingo
región	region	noun	Duolingo
regiones	regiones	noun	Duolingo
regla	regla	noun	Duolingo
reglas	reglas	noun	Duolingo
regresamos	regresamos	verb	Duolingo
regresar	regresar	verb	Duolingo
regresas	regresas	verb	Duolingo
regrese	regrese	verb	Duolingo
regreso	regreso	verb	Duolingo
regular	regular	adjective	Duolingo
reina	reina	noun	Duolingo
reinas	reinas	noun	Duolingo
reino unido	reino unido		Duolingo
reírnos	reirnos	pronoun	Duolingo
relación	relacion	noun	Duolingo
relajación	relajacion	noun	Duolingo
relativamente	relativamente	adverb	Duolingo
religión	religion	noun	Duolingo
religiosa	religiosa	adjective	Duolingo
religioso	religioso	adjective	Duolingo
religiosos	religiosos	adjective	Duolingo
reloj	reloj		Duolingo
reloj	reloj	noun	Duolingo
relojes	relojes	noun	Duolingo
remedio	remedio	noun	Duolingo
reparaba	reparaba	verb	Duolingo
reparar	reparar	verb	Duolingo
repare	repare	verb	Duolingo
reparó	reparo	verb	Duolingo
repetimos	repetimos	verb	Duolingo
repetir	repetir	verb	Duolingo
repite	repite	verb	Duolingo
repiten	repiten	verb	Duolingo
repitiendo	repitiendo	verb	Duolingo
reportajes	reportajes	noun	Duolingo
reprobó	reprobo	verb	Duolingo
repruebas	repruebas	verb	Duolingo
repruebo	repruebo	verb	Duolingo
república	republica	noun	Duolingo
republicano	republicano	adjective	Duolingo
republicanos	republicanos	adjective	Duolingo
requiere	requiere	verb	Duolingo
reserva	reserva		Duolingo
reserva	reserva	verb	Duolingo
reservan	reservan	verb	Duolingo
reservará	reservara	verb	Duolingo
reservarán	reservaran	verb	Duolingo
reservaron	reservaron	verb	Duolingo
reservas	reservas	verb	Duolingo
reservaste	reservaste	verb	Duolingo
reserve	reserve	verb	Duolingo
reservo	reservo	verb	Duolingo
resolver	resolver	verb	Duolingo
respeta	respeta	verb	Duolingo
respetan	respetan	verb	Duolingo
respeto	respeto	verb	Duolingo
responde	responde	verb	Duolingo
responden	responden	verb	Duolingo
responder	responder	verb	Duolingo
respondes	respondes	verb	Duolingo
respondimos	respondimos	verb	Duolingo
respondió	respondio	verb	Duolingo
respondo	respondo	verb	Duolingo
responsabilidad	responsabilidad	noun	Duolingo
responsabilidades	responsabilidades	noun	Duolingo
responsable	responsable	adjective	Duolingo
responsables	responsables	adjective	Duolingo
respuesta	respuesta	noun	Duolingo
respuestas	respuestas	noun	Duolingo
restaurante	restaurante		Duolingo
restaurante	restaurante	noun	Duolingo
restaurantes	restaurantes	noun	Duolingo
resto	resto	noun	Duolingo
resultado	resultado	noun	Duolingo
resultados	resultados	noun	Duolingo
retrasamos	retrasamos	verb	Duolingo
retrasaste	retrasaste	verb	Duolingo
retrasó	retraso	verb	Duolingo
reunión	reunion	noun	Duolingo
reuniones	reuniones	noun	Duolingo
revisión	revision	noun	Duolingo
revista	revista	noun	Duolingo
revistas	revistas	noun	Duolingo
revolución	revolucion	noun	Duolingo
revolucionario	revolucionario	adjective	Duolingo
rey	rey	noun	Duolingo
reyes	reyes	noun	Duolingo
rezábamos	rezabamos	verb	Duolingo
rezaban	rezaban	verb	Duolingo
rezar	rezar	verb	Duolingo
rica	rica	adjective	Duolingo
ricas	ricas	adjective	Duolingo
rico	rico	adjective	Duolingo
ricos	ricos	adjective	Duolingo
río	rio	noun	Duolingo
ríos	rios	noun	Duolingo
ritmo	ritmo	noun	Duolingo
rival	rival	noun	Duolingo
rock	rock	noun	Duolingo
rodilla	rodilla	noun	Duolingo
rodillas	rodillas	noun	Duolingo
roja	roja	adjective	Duolingo
rojas	rojas	adjective	Duolingo
rojo	rojo		Duolingo
rojo	rojo	adjective	Duolingo
rojos	rojos	adjective	Duolingo
roma	roma	proper noun	Duolingo
romance	romance	noun	Duolingo
romántica	romantica	adjective	Duolingo
romántico	romantico	adjective	Duolingo
románticos	romanticos	adjective	Duolingo
rompecabezas	rompecabezas	noun	Duolingo
romper	romper	verb	Duolingo
rompí	rompi	verb	Duolingo
rompiste	rompiste	verb	Duolingo
ropa	ropa		Duolingo
ropa	ropa	noun	Duolingo
ropa interior	ropa interior		Duolingo
rosa	rosa	adjective	Duolingo
rosa	rosa	noun	Duolingo
rosadas	rosadas	adjective	Duolingo
rosas	rosas	noun	Duolingo
rota	rota	verb	Duolingo
rotas	rotas	verb	Duolingo
rubias	rubias	adjective	Duolingo
rubios	rubios	adjective	Duolingo
rueda	rueda	noun	Duolingo
ruedas	ruedas	noun	Duolingo
rugby	rugby	noun	Duolingo
ruido	ruido	noun	Duolingo
ruidosa	ruidosa	adjective	Duolingo
rumbo	rumbo	noun	Duolingo
rumbos	rumbos	noun	Duolingo
ruta	ruta	noun	Duolingo
rutas	rutas	noun	Duolingo
rutina	rutina	noun	Duolingo
sábado	sabado	noun	Duolingo
sábados	sabados	noun	Duolingo
sábana	sabana	noun	Duolingo
sábanas	sabanas	noun	Duolingo
sabe	sabe	verb	Duolingo
sabe usted	sabe usted		Duolingo
sabemos	sabemos	verb	Duolingo
sabemos dónde	sabemos donde		Duolingo
saben	saben	verb	Duolingo
saber	saber	verb	Duolingo
sabes	sabes	verb	Duolingo
sabes cuándo	sabes cuando		Duolingo
sabes nadar	sabes nadar		Duolingo
sabes quién	sabes quien		Duolingo
sabía	sabia	verb	Duolingo
sabían	sabian	verb	Duolingo
sabías	sabias	verb	Duolingo
sabor	sabor	noun	Duolingo
sabrán	sabran	verb	Duolingo
sabré	sabre	verb	Duolingo
sabrías	sabrias	verb	Duolingo
sacacorchos	sacacorchos	noun	Duolingo
sacerdote	sacerdote	noun	Duolingo
sacerdotes	sacerdotes	noun	Duolingo
sacó	saco	verb	Duolingo
sal	sal		Duolingo
sal	sal	noun	Duolingo
sal	sal	verb	Duolingo
sala	sala	noun	Duolingo
salas	salas	noun	Duolingo
salchicha	salchicha	noun	Duolingo
salchichas	salchichas	noun	Duolingo
saldrá	saldra	verb	Duolingo
saldremos	saldremos	verb	Duolingo
sale	sale	verb	Duolingo
salen	salen	verb	Duolingo
sales	sales	verb	Duolingo
salga	salga	verb	Duolingo
salgan	salgan	verb	Duolingo
salgas	salgas	verb	Duolingo
salgo	salgo	verb	Duolingo
salí	sali	verb	Duolingo
salida	salida	noun	Duolingo
salida de emergencia	salida de emergencia		Duolingo
saliendo	saliendo	verb	Duolingo
salieron	salieron	verb	Duolingo
salimos	salimos	verb	Duolingo
salió	salio	verb	Duolingo
salir	salir	verb	Duolingo
salir a	salir a		Duolingo
saliste	saliste	verb	Duolingo
salón	salon	noun	Duolingo
salsa	salsa	noun	Duolingo
salta	salta	verb	Duolingo
saltamos	saltamos	verb	Duolingo
salto	salto	verb	Duolingo
salud	salud	noun	Duolingo
saludable	saludable	adjective	Duolingo
saludos	saludos		Duolingo
saludos	saludos	noun	Duolingo
salva	salva	verb	Duolingo
salvajes	salvajes	adjective	Duolingo
salvamos	salvamos	verb	Duolingo
salvo	salvo	verb	Duolingo
salvo que	salvo que		Duolingo
sándwich	sandwich		Duolingo
sándwich	sandwich	noun	Duolingo
sándwiches	sandwiches	noun	Duolingo
sangre	sangre	noun	Duolingo
santa	santa	adjective	Duolingo
santo	santo	adjective	Duolingo
sartén	sarten	noun	Duolingo
sartenes	sartenes	noun	Duolingo
satisfacción	satisfaccion	noun	Duolingo
satisfecho	satisfecho	adjective	Duolingo
satisfechos	satisfechos	adjective	Duolingo
se	se		Duolingo
se	se	pronoun	Duolingo
sé	se	verb	Duolingo
se abrazan	se abrazan		Duolingo
se abrazaron	se abrazaron		Duolingo
se acordó	se acordo		Duolingo
se acostaban	se acostaban		Duolingo
se acuerda	se acuerda		Duolingo
se acuerdan	se acuerdan		Duolingo
se acuestan	se acuestan		Duolingo
se almuerza	se almuerza		Duolingo
se amaban	se amaban		Duolingo
se amaron	se amaron		Duolingo
se ayudan	se ayudan		Duolingo
se ayudaron	se ayudaron		Duolingo
se cae	se cae		Duolingo
se caen	se caen		Duolingo
se casan	se casan		Duolingo
se casó	se caso		Duolingo
se celebra	se celebra		Duolingo
se celebran	se celebran		Duolingo
se cepilla	se cepilla		Duolingo
se cepillan	se cepillan		Duolingo
se cepillaron	se cepillaron		Duolingo
se cepilló	se cepillo		Duolingo
se come	se come		Duolingo
se comunica	se comunica		Duolingo
se comunicaron	se comunicaron		Duolingo
se comunicó	se comunico		Duolingo
se conocen	se conocen		Duolingo
se cree	se cree		Duolingo
sé cuándo	se cuando		Duolingo
se desayuna	se desayuna		Duolingo
se despierta	se despierta		Duolingo
se dice	se dice		Duolingo
se divierte	se divierte		Duolingo
se ducha	se ducha		Duolingo
se duchan	se duchan		Duolingo
se ducharon	se ducharon		Duolingo
se encuentra	se encuentra		Duolingo
se escondieron	se escondieron		Duolingo
se escriben	se escriben		Duolingo
se está realizando	se esta realizando		Duolingo
se habla	se habla		Duolingo
se hacen	se hacen		Duolingo
se han vendido	se han vendido		Duolingo
se la	se la		Duolingo
se las	se las		Duolingo
se lavan	se lavan		Duolingo
se lavaron	se lavaron		Duolingo
se levanta	se levanta		Duolingo
se levantan	se levantan		Duolingo
se llama	se llama		Duolingo
se llamaba	se llamaba		Duolingo
se llamaban	se llamaban		Duolingo
se llaman	se llaman		Duolingo
se llamará	se llamara		Duolingo
se llamarán	se llamaran		Duolingo
se lleva bien	se lleva bien		Duolingo
se llevan bien	se llevan bien		Duolingo
se llevó bien	se llevo bien		Duolingo
se los	se los		Duolingo
se necesitan	se necesitan		Duolingo
se nota	se nota		Duolingo
se odiaron	se odiaron		Duolingo
se ofrecen	se ofrecen		Duolingo
se paga	se paga		Duolingo
se pone	se pone		Duolingo
se ponen	se ponen		Duolingo
se preocupaban	se preocupaban		Duolingo
se preocupan	se preocupan		Duolingo
se preocupe	se preocupe		Duolingo
se preocupó	se preocupo		Duolingo
se probaron	se probaron		Duolingo
se probó	se probo		Duolingo
se puede	se puede		Duolingo
se puede cenar	se puede cenar		Duolingo
se puede ir	se puede ir		Duolingo
se puso	se puso		Duolingo
se queda	se queda		Duolingo
se queda con	se queda con		Duolingo
se quedaron	se quedaron		Duolingo
se quedaron con	se quedaron con		Duolingo
se quedó con	se quedo con		Duolingo
se quitan	se quitan		Duolingo
se regala	se regala		Duolingo
se regalan	se regalan		Duolingo
se reunieron	se reunieron		Duolingo
se reunió	se reunio		Duolingo
se ríe	se rie		Duolingo
se ríen	se rien		Duolingo
se siente	se siente		Duolingo
se sienten	se sienten		Duolingo
se supone que	se supone que		Duolingo
se trabaja	se trabaja		Duolingo
se usa	se usa		Duolingo
se va	se va		Duolingo
se van	se van		Duolingo
se ve	se ve		Duolingo
se vende	se vende		Duolingo
se venden	se venden		Duolingo
se verá	se vera		Duolingo
se vive	se vive		Duolingo
se volverán	se volveran		Duolingo
sea	sea	verb	Duolingo
sean	sean	verb	Duolingo
seca	seca	verb	Duolingo
secadora	secadora	noun	Duolingo
secar	secar	verb	Duolingo
secas	secas	adjective	Duolingo
sección	seccion	noun	Duolingo
seco	seco	verb	Duolingo
secos	secos	adjective	Duolingo
secretaria	secretaria	noun	Duolingo
secretarias	secretarias	noun	Duolingo
secretario	secretario	noun	Duolingo
secretarios	secretarios	noun	Duolingo
secreto	secreto	noun	Duolingo
sector	sector	noun	Duolingo
sed	sed	noun	Duolingo
seguía	seguia	verb	Duolingo
seguíamos	seguiamos	verb	Duolingo
seguían	seguian	verb	Duolingo
seguida	seguida	verb	Duolingo
seguidas	seguidas	verb	Duolingo
seguido	seguido	adverb	Duolingo
seguido	seguido	verb	Duolingo
seguimos	seguimos	verb	Duolingo
seguir	seguir	verb	Duolingo
seguiste	seguiste	verb	Duolingo
según	segun		Duolingo
según	segun	preposition	Duolingo
segunda	segunda	noun	Duolingo
segundo	segundo	adjective	Duolingo
segundo	segundo	noun	Duolingo
segundos	segundos	noun	Duolingo
segura	segura	adjective	Duolingo
seguramente	seguramente	adverb	Duolingo
seguras	seguras	adjective	Duolingo
seguridad	seguridad	noun	Duolingo
seguro	seguro	adjective	Duolingo
seguro que	seguro que		Duolingo
seguro social	seguro social		Duolingo
seis	seis	numeral	Duolingo
seiscientos	seiscientos	numeral	Duolingo
selección	seleccion	noun	Duolingo
selecciones	selecciones	noun	Duolingo
semana	semana	noun	Duolingo
semana santa	semana santa		Duolingo
semanas	semanas	noun	Duolingo
senador	senador	noun	Duolingo
senadores	senadores	noun	Duolingo
señal	senal	noun	Duolingo
señala	senala	verb	Duolingo
señales	senales	noun	Duolingo
sencillo	sencillo	adjective	Duolingo
senderismo	senderismo	noun	Duolingo
señor	senor	noun	Duolingo
señora	senora	noun	Duolingo
señoras	senoras	noun	Duolingo
señores	senores	noun	Duolingo
señorita	senorita	noun	Duolingo
señoritas	senoritas	noun	Duolingo
sentada	sentada	verb	Duolingo
sentado	sentado	verb	Duolingo
sentarnos	sentarnos	pronoun	Duolingo
sentarse	sentarse	pronoun	Duolingo
sentía	sentia	verb	Duolingo
sentido común	sentido comun		Duolingo
sentido del humor	sentido del humor		Duolingo
sentimiento	sentimiento	noun	Duolingo
sentimientos	sentimientos	noun	Duolingo
sentir	sentir	verb	Duolingo
sentirnos	sentirnos	pronoun	Duolingo
sentiste	sentiste	verb	Duolingo
septiembre	septiembre	noun	Duolingo
sequé	seque	verb	Duolingo
ser	ser	verb	Duolingo
será	sera	verb	Duolingo
serán	seran	verb	Duolingo
serás	seras	verb	Duolingo
seré	sere	verb	Duolingo
seremos	seremos	verb	Duolingo
sería	seria	verb	Duolingo
sería posible	seria posible		Duolingo
sería una buena idea	seria una buena idea		Duolingo
serías	serias	verb	Duolingo
serpientes	serpientes	noun	Duolingo
servicio	servicio	noun	Duolingo
servicios	servicios	noun	Duolingo
servimos	servimos	verb	Duolingo
servir	servir	verb	Duolingo
sesenta	sesenta	numeral	Duolingo
sesión	sesion	noun	Duolingo
sesiones	sesiones	noun	Duolingo
setecientos	setecientos	numeral	Duolingo
setenta	setenta	numeral	Duolingo
sí	si		Duolingo
sí	si	adverb	Duolingo
si	si	conjunction	Duolingo
si mal no recuerdo	si mal no recuerdo		Duolingo
si no	si no		Duolingo
sí o sí	si o si		Duolingo
siempre	siempre	adverb	Duolingo
siempre que	siempre que		Duolingo
siéntate	sientate	pronoun	Duolingo
siéntese	sientese	pronoun	Duolingo
siento mucho que	siento mucho que		Duolingo
siete	siete	numeral	Duolingo
siga	siga	verb	Duolingo
significado	significado	noun	Duolingo
signo	signo	noun	Duolingo
sigo	sigo	verb	Duolingo
sigue	sigue	verb	Duolingo
siguen	siguen	verb	Duolingo
sigues	sigues	verb	Duolingo
siguiendo	siguiendo	verb	Duolingo
siguiente	siguiente	adjective	Duolingo
siguientes	siguientes	adjective	Duolingo
siguieron	siguieron	verb	Duolingo
siguió	siguio	verb	Duolingo
silencio	silencio	noun	Duolingo
silenciosa	silenciosa	adjective	Duolingo
silenciosamente	silenciosamente	adverb	Duolingo
silencioso	silencioso	adjective	Duolingo
silenciosos	silenciosos	adjective	Duolingo
silla	silla	noun	Duolingo
sillas	sillas	noun	Duolingo
sillones	sillones	noun	Duolingo
silvestres	silvestres	adjective	Duolingo
símbolo	simbolo	noun	Duolingo
símbolos	simbolos	noun	Duolingo
similar	similar	adjective	Duolingo
similares	similares	adjective	Duolingo
simpática	simpatica	adjective	Duolingo
simpáticas	simpaticas	adjective	Duolingo
simpático	simpatico	adjective	Duolingo
simpáticos	simpaticos	adjective	Duolingo
simple	simple	adjective	Duolingo
simplemente	simplemente	adverb	Duolingo
sin	sin		Duolingo
sin	sin	preposition	Duolingo
sin descanso	sin descanso		Duolingo
sin duda	sin duda		Duolingo
sin embargo	sin embargo		Duolingo
sin parar	sin parar		Duolingo
sin querer	sin querer		Duolingo
sin receta	sin receta		Duolingo
sinceramente	sinceramente	adverb	Duolingo
sino	sino	conjunction	Duolingo
sintió	sintio	verb	Duolingo
síntomas	sintomas	noun	Duolingo
siquiera	siquiera	adverb	Duolingo
sirve	sirve	verb	Duolingo
sirvo	sirvo	verb	Duolingo
sitio	sitio	noun	Duolingo
sitios	sitios	noun	Duolingo
situación	situacion	noun	Duolingo
situaciones	situaciones	noun	Duolingo
snowboard	snowboard	noun	Duolingo
sobre	sobre	adverb	Duolingo
sobre	sobre	preposition	Duolingo
sobre todo	sobre todo		Duolingo
sociales	sociales	adjective	Duolingo
socialista	socialista	adjective	Duolingo
sociedad	sociedad	noun	Duolingo
sociedades	sociedades	noun	Duolingo
sociología	sociologia	noun	Duolingo
sofá	sofa	noun	Duolingo
software	software	noun	Duolingo
sois	sois	verb	Duolingo
sol	sol	noun	Duolingo
sola	sola	adjective	Duolingo
solamente	solamente	adverb	Duolingo
solas	solas	adjective	Duolingo
soldado	soldado	noun	Duolingo
soldados	soldados	noun	Duolingo
soleada	soleada	adjective	Duolingo
soleadas	soleadas	adjective	Duolingo
soleados	soleados	adjective	Duolingo
soledad	soledad	noun	Duolingo
solo	solo	adjective	Duolingo
solo	solo	adverb	Duolingo
solos	solos	adjective	Duolingo
solteras	solteras	adjective	Duolingo
solteros	solteros	adjective	Duolingo
solución	solucion	noun	Duolingo
soluciones	soluciones	noun	Duolingo
sombra	sombra	noun	Duolingo
sombras	sombras	noun	Duolingo
sombrero	sombrero		Duolingo
sombrero	sombrero	noun	Duolingo
sombreros	sombreros	noun	Duolingo
somos	somos	verb	Duolingo
son	son	verb	Duolingo
son verdes	son verdes		Duolingo
soñamos	sonamos	verb	Duolingo
sonar	sonar	verb	Duolingo
soñaron	sonaron	verb	Duolingo
soñaste	sonaste	verb	Duolingo
sonido	sonido	noun	Duolingo
sonrisa	sonrisa	noun	Duolingo
sopa	sopa	noun	Duolingo
sopas	sopas	noun	Duolingo
sorprendidas	sorprendidas	adjective	Duolingo
sorpresa	sorpresa	noun	Duolingo
sortija	sortija	noun	Duolingo
sortijas	sortijas	noun	Duolingo
sótano	sotano	noun	Duolingo
soul	soul	noun	Duolingo
soy	soy	verb	Duolingo
su	su	determiner	Duolingo
suavemente	suavemente	adverb	Duolingo
suaves	suaves	adjective	Duolingo
subas	subas	verb	Duolingo
sube	sube	verb	Duolingo
subieron	subieron	verb	Duolingo
subimos	subimos	verb	Duolingo
subir	subir	verb	Duolingo
subirnos	subirnos	pronoun	Duolingo
subirte	subirte	pronoun	Duolingo
subiste	subiste	verb	Duolingo
sucederá	sucedera	verb	Duolingo
sucederán	sucederan	verb	Duolingo
sucia	sucia	adjective	Duolingo
sucio	sucio	adjective	Duolingo
sucios	sucios	adjective	Duolingo
sudamérica	sudamerica	proper noun	Duolingo
sudeste	sudeste	noun	Duolingo
suegros	suegros	noun	Duolingo
suena	suena	verb	Duolingo
sueño	sueno	noun	Duolingo
sueño	sueno	verb	Duolingo
sueños	suenos	noun	Duolingo
suerte	suerte	noun	Duolingo
suéter	sueter	noun	Duolingo
suéters	sueters	noun	Duolingo
suficiente	suficiente	adjective	Duolingo
suficiente	suficiente	adverb	Duolingo
suficientes	suficientes	adjective	Duolingo
sufrir	sufrir	verb	Duolingo
suma	suma	verb	Duolingo
suman	suman	verb	Duolingo
sumo	sumo	verb	Duolingo
supe	supe	verb	Duolingo
superar	superar	verb	Duolingo
superficie	superficie	noun	Duolingo
superior	superior	adjective	Duolingo
superiores	superiores	adjective	Duolingo
supermercado	supermercado		Duolingo
supermercados	supermercados	noun	Duolingo
supieron	supieron	verb	Duolingo
supimos	supimos	verb	Duolingo
supiste	supiste	verb	Duolingo
supo	supo	verb	Duolingo
