learnable	normalized	partOfSpeech	source
neuen film	neuen film		Duolingo
neuen grill	neuen grill		Duolingo
neuen job	neuen job		Duolingo
neuen pass	neuen pass		Duolingo
neuer	neuer	adjective	Duolingo
neues	neues	adjective	Duolingo
neuesten	neuesten	adjective	Duolingo
neulich	neulich	adjective	Duolingo
neumann	neumann	proper noun	Duolingo
neun	neun	numeral	Duolingo
neununddreißig	neununddreissig	numeral	Duolingo
neunundneunzig	neunundneunzig	numeral	Duolingo
neunzehn	neunzehn	numeral	Duolingo
neunzehnhundertachtzig	neunzehnhundertachtzig	numeral	Duolingo
neunzehnten	neunzehnten	adjective	Duolingo
neunzig	neunzig	numeral	Duolingo
neuschwanstein	neuschwanstein	proper noun	Duolingo
neuseeland	neuseeland	noun	Duolingo
nicht	nicht		Duolingo
nicht	nicht	adverb	Duolingo
nicht einmal	nicht einmal		Duolingo
nicht mehr	nicht mehr		Duolingo
nicht wahr	nicht wahr		Duolingo
nichte	nichte	noun	Duolingo
nichts	nichts	pronoun	Duolingo
nichts an	nichts an		Duolingo
nickerchen	nickerchen	noun	Duolingo
nie	nie	adverb	Duolingo
niemals	niemals	adverb	Duolingo
niemand	niemand	determiner	Duolingo
niemand	niemand	pronoun	Duolingo
niemandem	niemandem	pronoun	Duolingo
niemanden	niemanden	pronoun	Duolingo
nimm	nimm	verb	Duolingo
nirgends	nirgends	adverb	Duolingo
nirgendwo	nirgendwo	adverb	Duolingo
noch	noch		Duolingo
noch	noch	adverb	Duolingo
noch einmal	noch einmal		Duolingo
noch nicht	noch nicht		Duolingo
noch nie	noch nie		Duolingo
nochmals	nochmals	adverb	Duolingo
nordamerika	nordamerika	noun	Duolingo
norden	norden	noun	Duolingo
nordrhein-westfalen	nordrhein-westfalen		Duolingo
normal	normal	adjective	Duolingo
normalen	normalen	adjective	Duolingo
normalerweise	normalerweise	adverb	Duolingo
notaufnahme	notaufnahme	noun	Duolingo
note	note	noun	Duolingo
noten	noten	noun	Duolingo
notiert	notiert	verb	Duolingo
notizbuch	notizbuch	noun	Duolingo
notwendig	notwendig	adjective	Duolingo
notwendigen	notwendigen	adjective	Duolingo
november	november	noun	Duolingo
nudel	nudel	noun	Duolingo
nudelholz	nudelholz	noun	Duolingo
nudeln	nudeln	noun	Duolingo
null	null		Duolingo
null	null	numeral	Duolingo
nummer	nummer	noun	Duolingo
nun	nun	adverb	Duolingo
nur	nur	adverb	Duolingo
nussallergie	nussallergie	noun	Duolingo
nützlich	nutzlich	adjective	Duolingo
ob	ob	conjunction	Duolingo
Obdachlosen	obdachlosen	noun	Duolingo
oben	oben	adverb	Duolingo
obst	obst	noun	Duolingo
obstsalat	obstsalat	noun	Duolingo
obwohl	obwohl	conjunction	Duolingo
oder	oder	conjunction	Duolingo
ofen	ofen	noun	Duolingo
offen	offen	adjective	Duolingo
offene	offene	adjective	Duolingo
offenen	offenen	adjective	Duolingo
öffentliche	offentliche	adjective	Duolingo
öffentlichen	offentlichen	adjective	Duolingo
öffentliches	offentliches	adjective	Duolingo
öffnen	offnen	verb	Duolingo
öffnungszeiten	offnungszeiten	noun	Duolingo
öft	oft		Duolingo
oft	oft	adjective	Duolingo
oft	oft	adverb	Duolingo
öfter	ofter	adverb	Duolingo
oh	oh	interjection	Duolingo
ohne	ohne	conjunction	Duolingo
ohne	ohne	preposition	Duolingo
ohren	ohren	noun	Duolingo
ohrringe	ohrringe	noun	Duolingo
ohrringen	ohrringen	noun	Duolingo
ok	ok		Duolingo
oktober	oktober	noun	Duolingo
oktoberfest	oktoberfest	noun	Duolingo
öl	ol	noun	Duolingo
olé	ole	interjection	Duolingo
oma	oma	noun	Duolingo
omelett	omelett	noun	Duolingo
onkel	onkel	noun	Duolingo
online	online	adverb	Duolingo
opa	opa	noun	Duolingo
oper	oper	noun	Duolingo
operation	operation	noun	Duolingo
orange	orange	adjective	Duolingo
orange	orange	noun	Duolingo
orangen	orangen	noun	Duolingo
orangensaft	orangensaft	noun	Duolingo
ordentlich	ordentlich	adjective	Duolingo
ordner	ordner	noun	Duolingo
Organisation	organisation	noun	Duolingo
organisiert	organisiert	verb	Duolingo
original	original	adjective	Duolingo
ort	ort	noun	Duolingo
osten	osten	noun	Duolingo
ostern	ostern	noun	Duolingo
österreich	osterreich	proper noun	Duolingo
ostsee	ostsee	noun	Duolingo
paar	paar	determiner	Duolingo
paar	paar	noun	Duolingo
packung	packung	noun	Duolingo
packungen	packungen	noun	Duolingo
paket	paket	noun	Duolingo
pakete	pakete	noun	Duolingo
panda	panda	noun	Duolingo
panik	panik	noun	Duolingo
papa	papa	noun	Duolingo
papagei	papagei	noun	Duolingo
papageien	papageien	noun	Duolingo
papas	papas	noun	Duolingo
papier	papier	noun	Duolingo
parfüm	parfum	noun	Duolingo
park	park	noun	Duolingo
parkplatz	parkplatz	noun	Duolingo
parks	parks	noun	Duolingo
Partei	partei	noun	Duolingo
Parteien	parteien	noun	Duolingo
partner	partner	noun	Duolingo
partnerin	partnerin	noun	Duolingo
partnerschaft	partnerschaft	noun	Duolingo
partnerschaften	partnerschaften	noun	Duolingo
party	party	noun	Duolingo
pass	pass	noun	Duolingo
pass auf	pass auf	verb	Duolingo
passen	passen	verb	Duolingo
passende	passende	adjective	Duolingo
passenden	passenden	adjective	Duolingo
passfoto	passfoto	noun	Duolingo
passiert	passiert		Duolingo
passiert	passiert	adjective	Duolingo
passiert	passiert	verb	Duolingo
passt	passt	verb	Duolingo
pasteten	pasteten	noun	Duolingo
pause	pause	noun	Duolingo
pausen	pausen	noun	Duolingo
Pausenbrot	pausenbrot	noun	Duolingo
per	per	preposition	Duolingo
perfekt	perfekt	adjective	Duolingo
perfekt	perfekt	adverb	Duolingo
person	person	noun	Duolingo
personal	personal	noun	Duolingo
personen	personen	noun	Duolingo
persönlich	personlich	adjective	Duolingo
persönliche	personliche	adjective	Duolingo
persönlichen	personlichen	adjective	Duolingo
pfanne	pfanne	noun	Duolingo
pfeffer	pfeffer	noun	Duolingo
pferd	pferd	noun	Duolingo
pferde	pferde	noun	Duolingo
pflanze	pflanze	noun	Duolingo
pflanzen	pflanzen	noun	Duolingo
pflaster	pflaster	noun	Duolingo
Pflaumen	pflaumen	noun	Duolingo
philosophie	philosophie	noun	Duolingo
physik	physik	noun	Duolingo
picknick	picknick	noun	Duolingo
pilze	pilze	noun	Duolingo
pinguin	pinguin	noun	Duolingo
pinguine	pinguine	noun	Duolingo
pink	pink	adjective	Duolingo
piraten	piraten	noun	Duolingo
pizza	pizza	noun	Duolingo
pizzas	pizzas	noun	Duolingo
plan	plan	noun	Duolingo
pläne	plane	noun	Duolingo
plane	plane	verb	Duolingo
planen	planen	verb	Duolingo
planst	planst	verb	Duolingo
plastik	plastik	noun	Duolingo
platz	platz	noun	Duolingo
plötzlich	plotzlich	adjective	Duolingo
plötzlich	plotzlich	adverb	Duolingo
plus	plus	adverb	Duolingo
podcasts	podcasts	noun	Duolingo
Polen	polen	noun	Duolingo
politik	politik	noun	Duolingo
politischen	politischen	adjective	Duolingo
polizei	polizei	noun	Duolingo
polizist	polizist	noun	Duolingo
polizistin	polizistin	noun	Duolingo
polnisch	polnisch	noun	Duolingo
pommes	pommes	noun	Duolingo
popcorn	popcorn	noun	Duolingo
popmusik	popmusik	noun	Duolingo
positiv	positiv	adjective	Duolingo
post	post	noun	Duolingo
poster	poster	noun	Duolingo
postkarte	postkarte	noun	Duolingo
postleitzahl	postleitzahl	noun	Duolingo
Prag	prag	proper noun	Duolingo
praktikant	praktikant	noun	Duolingo
praktikanten	praktikanten	noun	Duolingo
praktikantin	praktikantin	noun	Duolingo
praktikum	praktikum	noun	Duolingo
praktisch	praktisch	adjective	Duolingo
Präsentation	prasentation	noun	Duolingo
praxis	praxis	noun	Duolingo
preis	preis	noun	Duolingo
prima	prima	adjective	Duolingo
prima	prima	adverb	Duolingo
prinz	prinz	noun	Duolingo
prinzen	prinzen	noun	Duolingo
prinzessin	prinzessin	noun	Duolingo
privat	privat	adjective	Duolingo
private	private	adjective	Duolingo
privaten	privaten	adjective	Duolingo
pro	pro	preposition	Duolingo
probiert	probiert	verb	Duolingo
problem	problem	noun	Duolingo
probleme	probleme	noun	Duolingo
professor	professor	noun	Duolingo
professorin	professorin	noun	Duolingo
projekt	projekt	noun	Duolingo
proseminar	proseminar	noun	Duolingo
prospekt	prospekt	noun	Duolingo
prost	prost		Duolingo
prozent	prozent	noun	Duolingo
prüfung	prufung	noun	Duolingo
prüfungen	prufungen	noun	Duolingo
pst	pst	interjection	Duolingo
psychologie	psychologie	noun	Duolingo
pudding	pudding	noun	Duolingo
Pudel	pudel	noun	Duolingo
pullover	pullover	noun	Duolingo
pullovern	pullovern	noun	Duolingo
Punkt	punkt	noun	Duolingo
pünktlich	punktlich	adjective	Duolingo
Puppe	puppe	noun	Duolingo
putzen	putzen	verb	Duolingo
putzt	putzt	verb	Duolingo
puzzle	puzzle	noun	Duolingo
puzzles	puzzles	noun	Duolingo
quadratmeter	quadratmeter	noun	Duolingo
quatsch	quatsch	noun	Duolingo
Quiz	quiz	noun	Duolingo
radiergummi	radiergummi	noun	Duolingo
radio	radio	noun	Duolingo
radtour	radtour	noun	Duolingo
rasen	rasen	noun	Duolingo
Rastplatz	rastplatz	noun	Duolingo
rathaus	rathaus	noun	Duolingo
ratschlag	ratschlag	noun	Duolingo
ratte	ratte	noun	Duolingo
ratten	ratten	noun	Duolingo
rauche	rauche	verb	Duolingo
rauchen	rauchen	verb	Duolingo
rauchst	rauchst	verb	Duolingo
raucht	raucht	verb	Duolingo
raum	raum	noun	Duolingo
raus	raus	adverb	Duolingo
realistische	realistische	adjective	Duolingo
rechnung	rechnung	noun	Duolingo
rechnungen	rechnungen	noun	Duolingo
recht	recht	adjective	Duolingo
rechts	rechts	adverb	Duolingo
rechtschreibung	rechtschreibung	noun	Duolingo
rechtzeitig	rechtzeitig	adjective	Duolingo
rede	rede	verb	Duolingo
reduziert	reduziert	adjective	Duolingo
referat	referat	noun	Duolingo
regal	regal	noun	Duolingo
regale	regale	noun	Duolingo
regelmäßig	regelmassig	adjective	Duolingo
regelmäßig	regelmassig	adverb	Duolingo
regen	regen	noun	Duolingo
regenmantel	regenmantel	noun	Duolingo
regenschirm	regenschirm	noun	Duolingo
Regierung	regierung	noun	Duolingo
Region	region	noun	Duolingo
regional	regional	adjective	Duolingo
regnet	regnet	verb	Duolingo
reich	reich	adjective	Duolingo
reiche	reiche	adjective	Duolingo
reicher	reicher	adjective	Duolingo
Reichstagsgebäude	reichstagsgebaude	noun	Duolingo
reicht	reicht	verb	Duolingo
reifen	reifen	noun	Duolingo
reifenpanne	reifenpanne	noun	Duolingo
reihe	reihe	noun	Duolingo
rein	rein		Duolingo
rein	rein	adverb	Duolingo
reinkommen	reinkommen	verb	Duolingo
reis	reis	noun	Duolingo
reise	reise	noun	Duolingo
reiseadapter	reiseadapter	noun	Duolingo
reisebüro	reiseburo	noun	Duolingo
reiseführer	reisefuhrer	noun	Duolingo
Reisetasche	reisetasche	noun	Duolingo
Reisetaschen	reisetaschen	noun	Duolingo
reisezentrum	reisezentrum	noun	Duolingo
relativ	relativ	adjective	Duolingo
renne	renne	verb	Duolingo
rennen	rennen	verb	Duolingo
rennst	rennst	verb	Duolingo
rennt	rennt	verb	Duolingo
reparaturen	reparaturen	noun	Duolingo
Reportage	reportage	noun	Duolingo
reserviert	reserviert	verb	Duolingo
restaurant	restaurant	noun	Duolingo
restaurants	restaurants	noun	Duolingo
rezept	rezept	noun	Duolingo
rezeption	rezeption	noun	Duolingo
rhein	rhein	noun	Duolingo
rheinland-pfalz	rheinland-pfalz		Duolingo
richtig	richtig	adjective	Duolingo
richtige	richtige	adjective	Duolingo
riesenrad	riesenrad	noun	Duolingo
riesig	riesig	adjective	Duolingo
riesige	riesige	adjective	Duolingo
riesigen	riesigen	adjective	Duolingo
Rinderbraten	rinderbraten	noun	Duolingo
rindfleisch	rindfleisch	noun	Duolingo
ring	ring	noun	Duolingo
ringe	ringe	noun	Duolingo
roboter	roboter	noun	Duolingo
rock	rock	noun	Duolingo
röcke	rocke	noun	Duolingo
rockkonzert	rockkonzert	noun	Duolingo
rollschuhe	rollschuhe	noun	Duolingo
rolltreppe	rolltreppe	noun	Duolingo
roman	roman	noun	Duolingo
romantisch	romantisch	adjective	Duolingo
Röntgenbild	rontgenbild	noun	Duolingo
rosa	rosa	adjective	Duolingo
rosa	rosa	adverb	Duolingo
rose	rose	noun	Duolingo
rosen	rosen	noun	Duolingo
rot	rot	adjective	Duolingo
rote	rote	adjective	Duolingo
roten	roten	adjective	Duolingo
rotwein	rotwein	noun	Duolingo
router	router	noun	Duolingo
rücken	rucken	noun	Duolingo
rucksack	rucksack	noun	Duolingo
rückwärts	ruckwarts	adverb	Duolingo
ruf	ruf		Duolingo
ruf	ruf	verb	Duolingo
rugby	rugby	noun	Duolingo
rügen	rugen	proper noun	Duolingo
ruhe	ruhe	noun	Duolingo
ruhig	ruhig	adjective	Duolingo
rund	rund	adjective	Duolingo
Runde	runde	noun	Duolingo
Runden	runden	noun	Duolingo
runtergefallen	runtergefallen	verb	Duolingo
russisch	russisch	noun	Duolingo
russischen	russischen	adjective	Duolingo
russland	russland	proper noun	Duolingo
s	s	adjective	Duolingo
s-bahn	s-bahn		Duolingo
s-bahn	s-bahn	noun	Duolingo
saal	saal	noun	Duolingo
sache	sache	noun	Duolingo
sachen	sachen	noun	Duolingo
sachsen-anhalt	sachsen-anhalt		Duolingo
saft	saft	noun	Duolingo
sag	sag	verb	Duolingo
sag bescheid	sag bescheid		Duolingo
sage	sage	verb	Duolingo
sagen	sagen	verb	Duolingo
sagt	sagt		Duolingo
sagt	sagt	verb	Duolingo
saison	saison	noun	Duolingo
sakko	sakko	noun	Duolingo
salami	salami	noun	Duolingo
salat	salat	noun	Duolingo
salate	salate	noun	Duolingo
salz	salz	noun	Duolingo
salzig	salzig	adjective	Duolingo
samstag	samstag	noun	Duolingo
samstagabend	samstagabend	noun	Duolingo
samstags	samstags	adverb	Duolingo
sandalen	sandalen	noun	Duolingo
sandwich	sandwich	noun	Duolingo
sandwiches	sandwiches	noun	Duolingo
satt	satt	adjective	Duolingo
satz	satz	noun	Duolingo
sauber	sauber	adjective	Duolingo
sauer	sauer	adjective	Duolingo
sauerkraut	sauerkraut	noun	Duolingo
sauna	sauna	noun	Duolingo
schach	schach	noun	Duolingo
schade	schade		Duolingo
schade	schade	interjection	Duolingo
Schaden	schaden	noun	Duolingo
schaf	schaf	noun	Duolingo
schafe	schafe	noun	Duolingo
schäferhund	schaferhund	noun	Duolingo
schal	schal	noun	Duolingo
schalter	schalter	noun	Duolingo
scharf	scharf	adjective	Duolingo
scharfe	scharfe	adjective	Duolingo
scharfen	scharfen	adjective	Duolingo
scharfer	scharfer	adjective	Duolingo
schatz	schatz	noun	Duolingo
schauspieler	schauspieler	noun	Duolingo
schauspielerin	schauspielerin	noun	Duolingo
scheck	scheck	noun	Duolingo
Scheibe	scheibe	noun	Duolingo
scheint	scheint	verb	Duolingo
schere	schere	noun	Duolingo
schick	schick	adjective	Duolingo
schiff	schiff	noun	Duolingo
schiffe	schiffe	noun	Duolingo
schild	schild	noun	Duolingo
schildkröte	schildkrote	noun	Duolingo
Schildkröten	schildkroten	noun	Duolingo
schinken	schinken	noun	Duolingo
schlaf gut	schlaf gut		Duolingo
schlafanzug	schlafanzug	noun	Duolingo
schlafe	schlafe	verb	Duolingo
schlafen	schlafen	verb	Duolingo
schläfst	schlafst	verb	Duolingo
schläft	schlaft	verb	Duolingo
schlafzimmer	schlafzimmer	noun	Duolingo
schlagsahne	schlagsahne	noun	Duolingo
schlagzeug	schlagzeug	noun	Duolingo
schlange	schlange		Duolingo
schlange	schlange	noun	Duolingo
schlau	schlau	adjective	Duolingo
schlecht	schlecht	adjective	Duolingo
schlecht	schlecht	adverb	Duolingo
schlechter	schlechter	adjective	Duolingo
schleswig-holstein	schleswig-holstein		Duolingo
schließlich	schliesslich	adverb	Duolingo
schließt	schliesst	verb	Duolingo
schlimm	schlimm	adjective	Duolingo
Schloss	schloss	noun	Duolingo
schloss schönbrunn	schloss schonbrunn	noun	Duolingo
schluss	schluss	noun	Duolingo
schlüssel	schlussel	noun	Duolingo
schmecken	schmecken	verb	Duolingo
schmeckt	schmeckt	verb	Duolingo
schmidt	schmidt	proper noun	Duolingo
schmuck	schmuck	noun	Duolingo
schmutzig	schmutzig	adjective	Duolingo
schmutzigen	schmutzigen	adjective	Duolingo
schnecke	schnecke	noun	Duolingo
schnee	schnee	noun	Duolingo
schneemann	schneemann	noun	Duolingo
schneidebrett	schneidebrett	noun	Duolingo
schneider	schneider	pronoun	Duolingo
schneit	schneit	verb	Duolingo
schnell	schnell	adjective	Duolingo
schnell	schnell	adverb	Duolingo
schneller	schneller	adjective	Duolingo
schnitzel	schnitzel	noun	Duolingo
schokolade	schokolade	noun	Duolingo
schön	schon		Duolingo
schön	schon	adjective	Duolingo
schon	schon	adverb	Duolingo
schon immer	schon immer		Duolingo
schöne	schone	adjective	Duolingo
schönen	schonen	adjective	Duolingo
schöner	schoner	adjective	Duolingo
schönes	schones	adjective	Duolingo
schönsten	schonsten	adjective	Duolingo
schrank	schrank	noun	Duolingo
schränke	schranke	noun	Duolingo
schränken	schranken	noun	Duolingo
schrecklich	schrecklich	adjective	Duolingo
schreibblock	schreibblock	noun	Duolingo
schreibe	schreibe	verb	Duolingo
schreiben	schreiben	verb	Duolingo
schreibst	schreibst	verb	Duolingo
schreibt	schreibt	verb	Duolingo
schreibtisch	schreibtisch	noun	Duolingo
schublade	schublade	noun	Duolingo
schuh	schuh	noun	Duolingo
schuhe	schuhe	noun	Duolingo
schuhen	schuhen	noun	Duolingo
Schulabschluss	schulabschluss	noun	Duolingo
Schuld	schuld	noun	Duolingo
Schulden	schulden	noun	Duolingo
schuldig	schuldig	adjective	Duolingo
schule	schule	noun	Duolingo
schüler	schuler	noun	Duolingo
Schulranzen	schulranzen	noun	Duolingo
schürze	schurze	noun	Duolingo
schüssel	schussel	noun	Duolingo
schüsseln	schusseln	noun	Duolingo
schwäch	schwach		Duolingo
schwach	schwach	adjective	Duolingo
schwager	schwager	noun	Duolingo
schwägerin	schwagerin	noun	Duolingo
schwanger	schwanger	adjective	Duolingo
schwarz	schwarz	adjective	Duolingo
schwarze	schwarze	adjective	Duolingo
schwarzfahren	schwarzfahren		Duolingo
schwarzwald	schwarzwald	noun	Duolingo
schweden	schweden	proper noun	Duolingo
schwedisch	schwedisch	noun	Duolingo
schwein	schwein	noun	Duolingo
schweine	schweine	noun	Duolingo
Schweinebraten	schweinebraten	noun	Duolingo
schweinefleisch	schweinefleisch	noun	Duolingo
schweiz	schweiz	proper noun	Duolingo
schwer	schwer	adjective	Duolingo
schwer	schwer	adverb	Duolingo
schwerer	schwerer	adjective	Duolingo
schwerin	schwerin	proper noun	Duolingo
schwester	schwester	noun	Duolingo
schwestern	schwestern	noun	Duolingo
Schwiegereltern	schwiegereltern	noun	Duolingo
schwierig	schwierig	adjective	Duolingo
schwimmbad	schwimmbad	noun	Duolingo
schwimmbecken	schwimmbecken	noun	Duolingo
schwimme	schwimme	verb	Duolingo
schwimmen	schwimmen	noun	Duolingo
schwimmen	schwimmen	verb	Duolingo
schwimmsachen	schwimmsachen	noun	Duolingo
schwimmst	schwimmst	verb	Duolingo
schwimmt	schwimmt	verb	Duolingo
schwindelig	schwindelig	adjective	Duolingo
Sechs	sechs	noun	Duolingo
sechs	sechs	numeral	Duolingo
sechshundert	sechshundert	numeral	Duolingo
sechshundertsechsundsechzig	sechshundertsechsundsechzig	numeral	Duolingo
sechsunddreißig	sechsunddreissig	numeral	Duolingo
sechsundfünfzig	sechsundfunfzig	numeral	Duolingo
sechsundsiebzig	sechsundsiebzig	numeral	Duolingo
sechzehn	sechzehn	numeral	Duolingo
sechzig	sechzig	numeral	Duolingo
see	see	noun	Duolingo
sehe	sehe	verb	Duolingo
sehen	sehen	verb	Duolingo
sehr	sehr	adverb	Duolingo
sehr gern	sehr gern		Duolingo
seht	seht	verb	Duolingo
sei	sei	verb	Duolingo
seid	seid	verb	Duolingo
Seide	seide	noun	Duolingo
seien	seien	verb	Duolingo
seife	seife	noun	Duolingo
sein	sein	determiner	Duolingo
sein	sein	pronoun	Duolingo
sein	sein	verb	Duolingo
seine	seine	determiner	Duolingo
seine	seine	pronoun	Duolingo
seinem	seinem	determiner	Duolingo
seinen	seinen	determiner	Duolingo
seinen	seinen	pronoun	Duolingo
seiner	seiner	determiner	Duolingo
seit	seit	preposition	Duolingo
seitdem	seitdem	conjunction	Duolingo
seite	seite	noun	Duolingo
sekt	sekt	noun	Duolingo
sekunde	sekunde	noun	Duolingo
selber	selber	adverb	Duolingo
selbst	selbst	adverb	Duolingo
selbstständig	selbststandig	adjective	Duolingo
selbstverständlich	selbstverstandlich	adjective	Duolingo
selten	selten	adjective	Duolingo
selten	selten	adverb	Duolingo
seltsam	seltsam	adjective	Duolingo
semester	semester	noun	Duolingo
semesterende	semesterende	noun	Duolingo
seminar	seminar	noun	Duolingo
senf	senf	noun	Duolingo
senioren	senioren	noun	Duolingo
september	september	noun	Duolingo
Serviette	serviette	noun	Duolingo
sessel	sessel	noun	Duolingo
shampoo	shampoo	noun	Duolingo
shorts	shorts	noun	Duolingo
sich	sich		Duolingo
sicher	sicher		Duolingo
sicher	sicher	adjective	Duolingo
sicher	sicher	adverb	Duolingo
sichtbar	sichtbar	adjective	Duolingo
sie	sie	pronoun	Duolingo
sieben	sieben	numeral	Duolingo
siebenhundert	siebenhundert	numeral	Duolingo
siebenunddreißig	siebenunddreissig	numeral	Duolingo
siebenundsechzig	siebenundsechzig	numeral	Duolingo
siebten	siebten	adjective	Duolingo
siebzehn	siebzehn	numeral	Duolingo
siebzig	siebzig	numeral	Duolingo
sieger	sieger	noun	Duolingo
siehst	siehst	verb	Duolingo
sieht	sieht	verb	Duolingo
silber	silber	noun	Duolingo
silvester	silvester	noun	Duolingo
Silvesterparty	silvesterparty	noun	Duolingo
simkarte	simkarte	noun	Duolingo
sind	sind	verb	Duolingo
singe	singe	verb	Duolingo
singst	singst	verb	Duolingo
singt	singt	verb	Duolingo
sinn	sinn	noun	Duolingo
sinnvoll	sinnvoll	adjective	Duolingo
situation	situation	noun	Duolingo
sitz	sitz	noun	Duolingo
sitzplatz	sitzplatz	noun	Duolingo
sitzplätze	sitzplatze	noun	Duolingo
sitzt	sitzt	verb	Duolingo
skateboard	skateboard	noun	Duolingo
ski	ski	noun	Duolingo
smartphone	smartphone	noun	Duolingo
sms	sms	noun	Duolingo
snowboard	snowboard	noun	Duolingo
so	so	adverb	Duolingo
so ein Pech	so ein pech		Duolingo
sobald	sobald	conjunction	Duolingo
socke	socke	noun	Duolingo
socken	socken	noun	Duolingo
sodass	sodass	conjunction	Duolingo
soeben	soeben	adverb	Duolingo
sofa	sofa	noun	Duolingo
sofern	sofern	conjunction	Duolingo
sofort	sofort	adverb	Duolingo
software	software	noun	Duolingo
sogar	sogar	adverb	Duolingo
sohn	sohn	noun	Duolingo
söhne	sohne	noun	Duolingo
sohnes	sohnes	noun	Duolingo
solange	solange	conjunction	Duolingo
soll	soll	verb	Duolingo
sollen	sollen	verb	Duolingo
sollte	sollte	verb	Duolingo
sollten	sollten	verb	Duolingo
solltest	solltest	verb	Duolingo
solltet	solltet	verb	Duolingo
somit	somit	adverb	Duolingo
sommer	sommer	noun	Duolingo
sommerjob	sommerjob	noun	Duolingo
sondern	sondern	adverb	Duolingo
sondern	sondern	conjunction	Duolingo
Song	song	noun	Duolingo
sonne	sonne	noun	Duolingo
sonnenbrand	sonnenbrand	noun	Duolingo
sonnenbrille	sonnenbrille	noun	Duolingo
sonnencreme	sonnencreme	noun	Duolingo
sonnig	sonnig	adjective	Duolingo
sonntag	sonntag	noun	Duolingo
sonntags	sonntags	adverb	Duolingo
sonst	sonst	adverb	Duolingo
sonst noch etwas	sonst noch etwas		Duolingo
sorgen	sorgen	noun	Duolingo
sorry	sorry	interjection	Duolingo
sorte	sorte	noun	Duolingo
soße	sosse	noun	Duolingo
soßen	sossen	noun	Duolingo
soweit	soweit	adverb	Duolingo
sowie	sowie	conjunction	Duolingo
sowohl	sowohl	conjunction	Duolingo
soziale	soziale	adjective	Duolingo
sozialen	sozialen	adjective	Duolingo
soziales	soziales	adjective	Duolingo
spa	spa	noun	Duolingo
Spaghetti	spaghetti	noun	Duolingo
spanisch	spanisch	noun	Duolingo
spargel	spargel	noun	Duolingo
spargelzeit	spargelzeit	noun	Duolingo
spaß	spass	noun	Duolingo
spät	spat	adjective	Duolingo
später	spater	adjective	Duolingo
später	spater	adverb	Duolingo
spätestens	spatestens	adverb	Duolingo
spazieren	spazieren	verb	Duolingo
spazieren gehen	spazieren gehen		Duolingo
spaziergang	spaziergang	noun	Duolingo
Speck	speck	noun	Duolingo
speisekarte	speisekarte	noun	Duolingo
speisewagen	speisewagen	noun	Duolingo
spenden	spenden	noun	Duolingo
speziellen	speziellen	adjective	Duolingo
spiegel	spiegel	noun	Duolingo
spiel	spiel	noun	Duolingo
spiele	spiele	noun	Duolingo
spiele	spiele	verb	Duolingo
spielen	spielen	verb	Duolingo
spielplatz	spielplatz	noun	Duolingo
spielst	spielst	verb	Duolingo
spielt	spielt	verb	Duolingo
spielzeug	spielzeug	noun	Duolingo
spielzeuge	spielzeuge	noun	Duolingo
spinat	spinat	noun	Duolingo
spinne	spinne	noun	Duolingo
spinnen	spinnen	noun	Duolingo
spitze	spitze	adjective	Duolingo
sport	sport	noun	Duolingo
sporthalle	sporthalle	noun	Duolingo
sportlich	sportlich	adjective	Duolingo
sportverein	sportverein	noun	Duolingo
Sprache	sprache	noun	Duolingo
sprachen	sprachen	noun	Duolingo
spreche	spreche	verb	Duolingo
sprechen	sprechen		Duolingo
sprechen	sprechen	verb	Duolingo
sprecht	sprecht	verb	Duolingo
sprichst	sprichst	verb	Duolingo
spricht	spricht	verb	Duolingo
spülbecken	spulbecken	noun	Duolingo
spülmaschine	spulmaschine	noun	Duolingo
staatsangehörigkeit	staatsangehorigkeit	noun	Duolingo
stadion	stadion	noun	Duolingo
stadt	stadt	noun	Duolingo
städte	stadte	noun	Duolingo
stadtführung	stadtfuhrung	noun	Duolingo
stadtmuseum	stadtmuseum	noun	Duolingo
stadtplan	stadtplan	noun	Duolingo
stadtviertel	stadtviertel		Duolingo
stadtzentrum	stadtzentrum	noun	Duolingo
staffel	staffel	noun	Duolingo
stall	stall	noun	Duolingo
Stand	stand	noun	Duolingo
ständig	standig	adjective	Duolingo
stärk	stark		Duolingo
stark	stark	adjective	Duolingo
starke	starke	adjective	Duolingo
starken	starken	adjective	Duolingo
stärken	starken	noun	Duolingo
stärker	starker	adjective	Duolingo
station	station	noun	Duolingo
statt	statt		Duolingo
statt	statt	preposition	Duolingo
stattdessen	stattdessen	adverb	Duolingo
stau	stau	noun	Duolingo
steckdose	steckdose	noun	Duolingo
steffi	steffi	proper noun	Duolingo
steht	steht		Duolingo
steif	steif	adjective	Duolingo
stein	stein	noun	Duolingo
stern	stern	noun	Duolingo
sterne	sterne	noun	Duolingo
stiefel	stiefel	noun	Duolingo
stiefeln	stiefeln	noun	Duolingo
stiefmutter	stiefmutter	noun	Duolingo
stiefvater	stiefvater	noun	Duolingo
Stimmen	stimmen	noun	Duolingo
stimmung	stimmung	noun	Duolingo
stipendium	stipendium	noun	Duolingo
stock	stock	noun	Duolingo
Stoff	stoff	noun	Duolingo
stollen	stollen	noun	Duolingo
stolz	stolz	adjective	Duolingo
stoppschild	stoppschild	noun	Duolingo
stornieren	stornieren	verb	Duolingo
strand	strand	noun	Duolingo
straße	strasse	noun	Duolingo
straßen	strassen	noun	Duolingo
