learnable	normalized	partOfSpeech	source
mezzo	mezzo	noun	Duolingo
mezzogiorno	mezzogiorno	noun	Duolingo
mi	mi	pronoun	Duolingo
mi chiamo	mi chiamo		Duolingo
mi chiamo	mi chiamo	verb	Duolingo
mi fanno paura	mi fanno paura		Duolingo
mi metto	mi metto	verb	Duolingo
mi piacciono	mi piacciono		Duolingo
mi piace	mi piace		Duolingo
mia	mia	determiner	Duolingo
mia	mia	pronoun	Duolingo
mica	mica	adverb	Duolingo
mie	mie	determiner	Duolingo
mie	mie	pronoun	Duolingo
miei	miei	determiner	Duolingo
miei	miei	pronoun	Duolingo
miglio	miglio	noun	Duolingo
migliora	migliora	verb	Duolingo
migliorare	migliorare	verb	Duolingo
migliore	migliore	adjective	Duolingo
migliori	migliori	adjective	Duolingo
mila	mila	numeral	Duolingo
milione	milione	noun	Duolingo
milioni	milioni	noun	Duolingo
mille	mille	numeral	Duolingo
minestra	minestra	noun	Duolingo
minigonna	minigonna	noun	Duolingo
minuti	minuti	noun	Duolingo
minuto	minuto	noun	Duolingo
mio	mio	determiner	Duolingo
mio	mio	pronoun	Duolingo
mise	mise	verb	Duolingo
misi	misi	verb	Duolingo
mista	mista	adjective	Duolingo
misti	misti	adjective	Duolingo
misto	misto	adjective	Duolingo
misura	misura	noun	Duolingo
misure	misure	noun	Duolingo
mobile	mobile	noun	Duolingo
mobili	mobili	noun	Duolingo
mocassini	mocassini	noun	Duolingo
moda	moda	noun	Duolingo
moderna	moderna	adjective	Duolingo
moderne	moderne	adjective	Duolingo
moderni	moderni	adjective	Duolingo
moderno	moderno	adjective	Duolingo
modo	modo	noun	Duolingo
mogli	mogli	noun	Duolingo
moglie	moglie	noun	Duolingo
molta	molta	determiner	Duolingo
molte	molte	determiner	Duolingo
molti	molti	determiner	Duolingo
molti	molti	pronoun	Duolingo
moltissimo	moltissimo	adverb	Duolingo
molto	molto	adverb	Duolingo
molto	molto	determiner	Duolingo
momento	momento	noun	Duolingo
mondiale	mondiale	adjective	Duolingo
mondo	mondo	noun	Duolingo
moneta	moneta	noun	Duolingo
monete	monete	noun	Duolingo
monopattino	monopattino	noun	Duolingo
montagna	montagna	noun	Duolingo
montagne	montagne	noun	Duolingo
morendo	morendo	verb	Duolingo
morì	mori	verb	Duolingo
moriamo	moriamo	verb	Duolingo
moriate	moriate	verb	Duolingo
morirà	morira	verb	Duolingo
morirai	morirai	verb	Duolingo
morire	morire	verb	Duolingo
morirebbe	morirebbe	verb	Duolingo
morirei	morirei	verb	Duolingo
morirono	morirono	verb	Duolingo
morisse	morisse	verb	Duolingo
morissi	morissi	verb	Duolingo
moriva	moriva	verb	Duolingo
morivano	morivano	verb	Duolingo
morta	morta	adjective	Duolingo
morte	morte	adjective	Duolingo
morte	morte	noun	Duolingo
morti	morti	adjective	Duolingo
morti	morti	noun	Duolingo
mosca	mosca	noun	Duolingo
moschea	moschea	noun	Duolingo
mostra	mostra	noun	Duolingo
mostrando	mostrando	verb	Duolingo
mostriamo	mostriamo	verb	Duolingo
mostro	mostro	verb	Duolingo
motivi	motivi	noun	Duolingo
motivo	motivo	noun	Duolingo
moto	moto	noun	Duolingo
motocicletta	motocicletta	noun	Duolingo
motore	motore	noun	Duolingo
motorino	motorino	noun	Duolingo
movimenti	movimenti	noun	Duolingo
mucca	mucca	noun	Duolingo
mucche	mucche	noun	Duolingo
muoia	muoia	verb	Duolingo
muoiano	muoiano	verb	Duolingo
muoiono	muoiono	verb	Duolingo
muore	muore	verb	Duolingo
muri	muri	noun	Duolingo
muro	muro	noun	Duolingo
muscoli	muscoli	noun	Duolingo
muscolo	muscolo	noun	Duolingo
musei	musei	noun	Duolingo
museo	museo	noun	Duolingo
musica	musica	noun	Duolingo
musicista	musicista	noun	Duolingo
musicisti	musicisti	noun	Duolingo
mutande	mutande	noun	Duolingo
n'	n'	pronoun	Duolingo
nascita	nascita	noun	Duolingo
naso	naso	noun	Duolingo
natale	natale	noun	Duolingo
nati	nati	adjective	Duolingo
nato	nato	adjective	Duolingo
natura	natura	noun	Duolingo
naturale	naturale	adjective	Duolingo
naturali	naturali	adjective	Duolingo
naturalmente	naturalmente	adverb	Duolingo
nave	nave	noun	Duolingo
navi	navi	noun	Duolingo
nazionale	nazionale	adjective	Duolingo
nazionali	nazionali	adjective	Duolingo
nazione	nazione	noun	Duolingo
nazioni	nazioni	noun	Duolingo
né	ne	conjunction	Duolingo
ne	ne	pronoun	Duolingo
neanch'	neanch'	adverb	Duolingo
neanche	neanche	adverb	Duolingo
nebbia	nebbia	noun	Duolingo
necessari	necessari	adjective	Duolingo
necessariamente	necessariamente	adverb	Duolingo
necessario	necessario	adjective	Duolingo
necessità	necessita	noun	Duolingo
negativa	negativa	adjective	Duolingo
negative	negative	adjective	Duolingo
negativo	negativo	adjective	Duolingo
negli	negli	preposition	Duolingo
negozi	negozi	noun	Duolingo
negoziazione	negoziazione	noun	Duolingo
negoziazioni	negoziazioni	noun	Duolingo
negozio	negozio	noun	Duolingo
nei	nei	preposition	Duolingo
nel	nel	preposition	Duolingo
nell'	nell'	preposition	Duolingo
nella	nella	preposition	Duolingo
nelle	nelle	preposition	Duolingo
nello	nello	preposition	Duolingo
nemica	nemica	noun	Duolingo
nemici	nemici	noun	Duolingo
nemico	nemico	noun	Duolingo
nemmeno	nemmeno	adverb	Duolingo
neppure	neppure	adverb	Duolingo
nera	nera	adjective	Duolingo
nere	nere	adjective	Duolingo
neri	neri	adjective	Duolingo
nero	nero	adjective	Duolingo
nervosa	nervosa	adjective	Duolingo
nervose	nervose	adjective	Duolingo
nervosi	nervosi	adjective	Duolingo
nervoso	nervoso	adjective	Duolingo
nessun	nessun	determiner	Duolingo
nessuna	nessuna	determiner	Duolingo
nessuna	nessuna	pronoun	Duolingo
nessuno	nessuno	pronoun	Duolingo
neve	neve	noun	Duolingo
nevicando	nevicando	verb	Duolingo
nevicare	nevicare	verb	Duolingo
niente	niente	adjective	Duolingo
niente	niente	adverb	Duolingo
niente	niente	pronoun	Duolingo
nipote	nipote	noun	Duolingo
nipoti	nipoti	noun	Duolingo
no	no	adverb	Duolingo
noi	noi	pronoun	Duolingo
noiosa	noiosa	adjective	Duolingo
noioso	noioso	adjective	Duolingo
noleggiare	noleggiare	verb	Duolingo
nome	nome	noun	Duolingo
nomi	nomi	noun	Duolingo
non	non	adverb	Duolingo
nona	nona	adjective	Duolingo
nonna	nonna	noun	Duolingo
nonni	nonni	noun	Duolingo
nonno	nonno	noun	Duolingo
nono	nono	adjective	Duolingo
nonostante	nonostante	preposition	Duolingo
nord	nord	noun	Duolingo
normale	normale	adjective	Duolingo
normalmente	normalmente	adverb	Duolingo
nostra	nostra	determiner	Duolingo
nostra	nostra	pronoun	Duolingo
nostre	nostre	determiner	Duolingo
nostre	nostre	pronoun	Duolingo
nostri	nostri	determiner	Duolingo
nostri	nostri	pronoun	Duolingo
nostro	nostro	determiner	Duolingo
nostro	nostro	pronoun	Duolingo
nota	nota	noun	Duolingo
note	note	noun	Duolingo
notizia	notizia	noun	Duolingo
notizie	notizie	noun	Duolingo
notte	notte	noun	Duolingo
notti	notti	noun	Duolingo
novanta	novanta	numeral	Duolingo
nove	nove	numeral	Duolingo
novecento	novecento	numeral	Duolingo
novecentouno	novecentouno	numeral	Duolingo
novembre	novembre	noun	Duolingo
nulla	nulla	pronoun	Duolingo
numeri	numeri	noun	Duolingo
numero	numero	noun	Duolingo
numerosa	numerosa	adjective	Duolingo
numerose	numerose	adjective	Duolingo
nuota	nuota	verb	Duolingo
nuotando	nuotando	verb	Duolingo
nuotano	nuotano	verb	Duolingo
nuotare	nuotare	verb	Duolingo
nuotiamo	nuotiamo	verb	Duolingo
nuoto	nuoto	verb	Duolingo
nuova	nuova	adjective	Duolingo
nuove	nuove	adjective	Duolingo
nuovi	nuovi	adjective	Duolingo
nuovo	nuovo	adjective	Duolingo
nuvola	nuvola	noun	Duolingo
nuvole	nuvole	noun	Duolingo
nuvoloso	nuvoloso	adjective	Duolingo
o	o	conjunction	Duolingo
obiettivi	obiettivi	noun	Duolingo
obiettivo	obiettivo	noun	Duolingo
occasione	occasione	noun	Duolingo
occhi	occhi	noun	Duolingo
occhiali	occhiali	noun	Duolingo
occupando	occupando	verb	Duolingo
occupate	occupate	verb	Duolingo
occupo	occupo	verb	Duolingo
oceano	oceano	noun	Duolingo
oche	oche	noun	Duolingo
odiare	odiare	verb	Duolingo
odio	odio	noun	Duolingo
odore	odore	noun	Duolingo
offerta	offerta	noun	Duolingo
offra	offra	verb	Duolingo
offre	offre	verb	Duolingo
offrendo	offrendo	verb	Duolingo
offrì	offri	verb	Duolingo
offriamo	offriamo	verb	Duolingo
offrii	offrii	verb	Duolingo
offriranno	offriranno	verb	Duolingo
offrire	offrire	verb	Duolingo
offrirebbe	offrirebbe	verb	Duolingo
offrirebbero	offrirebbero	verb	Duolingo
offrirei	offrirei	verb	Duolingo
offriremo	offriremo	verb	Duolingo
offrirete	offrirete	verb	Duolingo
offrirò	offriro	verb	Duolingo
offrisse	offrisse	verb	Duolingo
offrissero	offrissero	verb	Duolingo
offrissi	offrissi	verb	Duolingo
offriva	offriva	verb	Duolingo
offrivano	offrivano	verb	Duolingo
offro	offro	verb	Duolingo
oggetti	oggetti	noun	Duolingo
oggetto	oggetto	noun	Duolingo
oggi	oggi	adverb	Duolingo
ogni	ogni	determiner	Duolingo
ognuna	ognuna	pronoun	Duolingo
ognuno	ognuno	pronoun	Duolingo
oh	oh	interjection	Duolingo
olandese	olandese	adjective	Duolingo
olio	olio	noun	Duolingo
oliva	oliva	noun	Duolingo
olive	olive		Duolingo
oltre	oltre	adverb	Duolingo
oltretutto	oltretutto	adverb	Duolingo
ombra	ombra	noun	Duolingo
ombrelli	ombrelli	noun	Duolingo
ombrello	ombrello	noun	Duolingo
online	online	adjective	Duolingo
onore	onore	noun	Duolingo
operai	operai	noun	Duolingo
operaia	operaia	noun	Duolingo
operaio	operaio	noun	Duolingo
opinione	opinione	noun	Duolingo
opinioni	opinioni	noun	Duolingo
opportunità	opportunita	noun	Duolingo
oppure	oppure	conjunction	Duolingo
opzione	opzione	noun	Duolingo
opzioni	opzioni	noun	Duolingo
ora	ora	adverb	Duolingo
ora	ora	noun	Duolingo
ora che	ora che	conjunction	Duolingo
ordina	ordina	verb	Duolingo
ordinare	ordinare	verb	Duolingo
ordino	ordino	verb	Duolingo
ore	ore	noun	Duolingo
orecchi	orecchi	noun	Duolingo
orecchio	orecchio	noun	Duolingo
organi	organi	noun	Duolingo
organizzazione	organizzazione	noun	Duolingo
organo	organo	noun	Duolingo
originale	originale	adjective	Duolingo
originali	originali	adjective	Duolingo
origine	origine	noun	Duolingo
orologi	orologi	noun	Duolingo
orologio	orologio	noun	Duolingo
orso	orso	noun	Duolingo
ospedale	ospedale	noun	Duolingo
ospite	ospite	noun	Duolingo
ospiti	ospiti	noun	Duolingo
osso	osso	noun	Duolingo
ottanta	ottanta	numeral	Duolingo
ottavo	ottavo	adjective	Duolingo
ottima	ottima	adjective	Duolingo
ottimi	ottimi	adjective	Duolingo
ottimo	ottimo	adjective	Duolingo
otto	otto	numeral	Duolingo
ottobre	ottobre	noun	Duolingo
ottocento	ottocento	numeral	Duolingo
ottocentocinquanta	ottocentocinquanta	numeral	Duolingo
ottocentoventisette	ottocentoventisette	numeral	Duolingo
ovest	ovest	noun	Duolingo
ovunque	ovunque	adverb	Duolingo
ovviamente	ovviamente	adverb	Duolingo
pace	pace	noun	Duolingo
padre	padre	noun	Duolingo
padri	padri	noun	Duolingo
paesaggio	paesaggio	noun	Duolingo
paese	paese	noun	Duolingo
paesi	paesi	noun	Duolingo
paga	paga	verb	Duolingo
pagamenti	pagamenti	noun	Duolingo
pagamento	pagamento	noun	Duolingo
pagando	pagando	verb	Duolingo
pagano	pagano	verb	Duolingo
pagare	pagare	verb	Duolingo
pagate	pagate	verb	Duolingo
pagella	pagella	noun	Duolingo
pagelle	pagelle	noun	Duolingo
paghiamo	paghiamo	verb	Duolingo
pagina	pagina	noun	Duolingo
pagine	pagine	noun	Duolingo
pagliacci	pagliacci	noun	Duolingo
pagliaccio	pagliaccio	noun	Duolingo
paio	paio	noun	Duolingo
palazzi	palazzi	noun	Duolingo
palazzo	palazzo	noun	Duolingo
palchi	palchi	noun	Duolingo
palco	palco	noun	Duolingo
palcoscenico	palcoscenico	noun	Duolingo
palestra	palestra	noun	Duolingo
palla	palla	noun	Duolingo
pallacanestro	pallacanestro	noun	Duolingo
pancia	pancia	noun	Duolingo
pane	pane	noun	Duolingo
panetteria	panetteria	noun	Duolingo
panini	panini	noun	Duolingo
panino	panino	noun	Duolingo
pantaloni	pantaloni	noun	Duolingo
papà	papa	noun	Duolingo
paragrafi	paragrafi	noun	Duolingo
paragrafo	paragrafo	noun	Duolingo
parcheggi	parcheggi	verb	Duolingo
parcheggiamo	parcheggiamo	verb	Duolingo
parcheggiano	parcheggiano	verb	Duolingo
parco	parco	noun	Duolingo
parecchi	parecchi	determiner	Duolingo
parecchia	parecchia	determiner	Duolingo
parecchie	parecchie	determiner	Duolingo
parecchio	parecchio	determiner	Duolingo
parete	parete	noun	Duolingo
pareti	pareti	noun	Duolingo
parla	parla	verb	Duolingo
parlai	parlai	verb	Duolingo
parlamenti	parlamenti	noun	Duolingo
parlamento	parlamento	noun	Duolingo
parlammo	parlammo	verb	Duolingo
parlando	parlando	verb	Duolingo
parlano	parlano	verb	Duolingo
parlar	parlar	verb	Duolingo
parlare	parlare	verb	Duolingo
parlasse	parlasse	verb	Duolingo
parlassi	parlassi	verb	Duolingo
parlate	parlate	verb	Duolingo
parlava	parlava	verb	Duolingo
parlavano	parlavano	verb	Duolingo
parlerebbe	parlerebbe	verb	Duolingo
parlerei	parlerei	verb	Duolingo
parlerò	parlero	verb	Duolingo
parli	parli	verb	Duolingo
parliamo	parliamo	verb	Duolingo
parlò	parlo	verb	Duolingo
parola	parola	noun	Duolingo
parole	parole	noun	Duolingo
parte	parte	noun	Duolingo
parte	parte	verb	Duolingo
partendo	partendo	verb	Duolingo
partenza	partenza	noun	Duolingo
parti	parti	verb	Duolingo
partiamo	partiamo	verb	Duolingo
particolare	particolare	adjective	Duolingo
particolari	particolari	adjective	Duolingo
particolarmente	particolarmente	adverb	Duolingo
partirai	partirai	verb	Duolingo
partire	partire	verb	Duolingo
partiremo	partiremo	verb	Duolingo
partirò	partiro	verb	Duolingo
partita	partita	noun	Duolingo
partite	partite	noun	Duolingo
partite	partite	verb	Duolingo
partiti	partiti	noun	Duolingo
partito	partito	noun	Duolingo
parto	parto	verb	Duolingo
passa	passa	verb	Duolingo
passai	passai	verb	Duolingo
passammo	passammo	verb	Duolingo
passando	passando	verb	Duolingo
passano	passano	verb	Duolingo
passaporto	passaporto	noun	Duolingo
passare	passare	verb	Duolingo
passarono	passarono	verb	Duolingo
passarti	passarti	pronoun	Duolingo
passasse	passasse	verb	Duolingo
passassero	passassero	verb	Duolingo
passava	passava	verb	Duolingo
passeggeri	passeggeri	noun	Duolingo
passeggiata	passeggiata	noun	Duolingo
passerai	passerai	verb	Duolingo
passerebbe	passerebbe	verb	Duolingo
passeremmo	passeremmo	verb	Duolingo
passeresti	passeresti	verb	Duolingo
passi	passi	noun	Duolingo
passi	passi	verb	Duolingo
passiamo	passiamo	verb	Duolingo
passiamola	passiamola	pronoun	Duolingo
passino	passino	verb	Duolingo
passione	passione	noun	Duolingo
passo	passo	noun	Duolingo
passo	passo	verb	Duolingo
password	password	noun	Duolingo
pasta	pasta	noun	Duolingo
pasticceria	pasticceria	noun	Duolingo
pasticcerie	pasticcerie	noun	Duolingo
pasto	pasto	noun	Duolingo
patata	patata	noun	Duolingo
patente	patente	noun	Duolingo
patria	patria	noun	Duolingo
paura	paura	noun	Duolingo
pavimento	pavimento	noun	Duolingo
paziente	paziente	noun	Duolingo
pazienti	pazienti	noun	Duolingo
pazienza	pazienza	noun	Duolingo
pechino	pechino	proper noun	Duolingo
pecora	pecora	noun	Duolingo
pecore	pecore	noun	Duolingo
pedonale	pedonale	adjective	Duolingo
pedonali	pedonali	adjective	Duolingo
peggio	peggio	adverb	Duolingo
peggiore	peggiore	adjective	Duolingo
peggiori	peggiori	adjective	Duolingo
pelle	pelle	noun	Duolingo
penna	penna	noun	Duolingo
penne	penne	noun	Duolingo
pensa	pensa	verb	Duolingo
pensammo	pensammo	verb	Duolingo
pensando	pensando	verb	Duolingo
pensano	pensano	verb	Duolingo
pensarci	pensarci	pronoun	Duolingo
pensare	pensare	verb	Duolingo
pensarono	pensarono	verb	Duolingo
pensasse	pensasse	verb	Duolingo
pensassi	pensassi	verb	Duolingo
pensava	pensava	verb	Duolingo
pensavi	pensavi	verb	Duolingo
pensavo	pensavo	verb	Duolingo
penserà	pensera	verb	Duolingo
penserai	penserai	verb	Duolingo
penseranno	penseranno	verb	Duolingo
penserebbero	penserebbero	verb	Duolingo
penserei	penserei	verb	Duolingo
penseremo	penseremo	verb	Duolingo
penserò	pensero	verb	Duolingo
pensi	pensi	verb	Duolingo
pensiamo	pensiamo	verb	Duolingo
pensiamoci	pensiamoci	pronoun	Duolingo
pensieri	pensieri	noun	Duolingo
pensiero	pensiero	noun	Duolingo
pensione	pensione	noun	Duolingo
penso	penso	verb	Duolingo
pepe	pepe	noun	Duolingo
peperone	peperone	noun	Duolingo
peperoni	peperoni	noun	Duolingo
per	per	preposition	Duolingo
per chi	per chi		Duolingo
per cui	per cui		Duolingo
per favore	per favore		Duolingo
per favore	per favore	interjection	Duolingo
per noi	per noi		Duolingo
pera	pera	noun	Duolingo
percento	percento	adverb	Duolingo
perché	perche	adverb	Duolingo
perché	perche	conjunction	Duolingo
perda	perda	verb	Duolingo
perde	perde	verb	Duolingo
perdendo	perdendo	verb	Duolingo
perderà	perdera	verb	Duolingo
perderai	perderai	verb	Duolingo
perdere	perdere	verb	Duolingo
perderebbe	perderebbe	verb	Duolingo
perderemmo	perderemmo	verb	Duolingo
perderò	perdero	verb	Duolingo
perdessero	perdessero	verb	Duolingo
perdessi	perdessi	verb	Duolingo
perdessimo	perdessimo	verb	Duolingo
perdete	perdete	verb	Duolingo
perdevamo	perdevamo	verb	Duolingo
perdevano	perdevano	verb	Duolingo
perdita	perdita	noun	Duolingo
perdo	perdo	verb	Duolingo
perdono	perdono	verb	Duolingo
pere	pere	noun	Duolingo
perfetta	perfetta	adjective	Duolingo
perfettamente	perfettamente	adverb	Duolingo
perfetti	perfetti	adjective	Duolingo
perfetto	perfetto	adjective	Duolingo
perfino	perfino	adverb	Duolingo
pericoli	pericoli	noun	Duolingo
pericolo	pericolo	noun	Duolingo
pericolosa	pericolosa	adjective	Duolingo
pericolosi	pericolosi	adjective	Duolingo
pericoloso	pericoloso	adjective	Duolingo
periodo	periodo	noun	Duolingo
però	pero	adverb	Duolingo
perse	perse	verb	Duolingo
persi	persi	verb	Duolingo
persona	persona	noun	Duolingo
personaggi	personaggi	noun	Duolingo
personaggio	personaggio	noun	Duolingo
personale	personale	adjective	Duolingo
personale	personale	noun	Duolingo
personali	personali	adjective	Duolingo
personalità	personalita	noun	Duolingo
persone	persone	noun	Duolingo
pesante	pesante	adjective	Duolingo
pesanti	pesanti	adjective	Duolingo
pesca	pesca	verb	Duolingo
pescano	pescano	verb	Duolingo
pescare	pescare	verb	Duolingo
pescatore	pescatore	noun	Duolingo
pescatrice	pescatrice	noun	Duolingo
pesce	pesce	noun	Duolingo
pesci	pesci	noun	Duolingo
petizione	petizione	noun	Duolingo
pettinando	pettinando	verb	Duolingo
pettine	pettine	noun	Duolingo
pettino	pettino	verb	Duolingo
petto	petto	noun	Duolingo
pezzi	pezzi	noun	Duolingo
pezzo	pezzo	noun	Duolingo
piaccia	piaccia	verb	Duolingo
piaccio	piaccio	verb	Duolingo
piacciono	piacciono	verb	Duolingo
piace	piace	verb	Duolingo
piacendo	piacendo	verb	Duolingo
piacerà	piacera	verb	Duolingo
piacere	piacere	interjection	Duolingo
piacere	piacere	noun	Duolingo
piacere	piacere	verb	Duolingo
piacerebbe	piacerebbe	verb	Duolingo
piacesse	piacesse	verb	Duolingo
piaceva	piaceva	verb	Duolingo
piacque	piacque	verb	Duolingo
piacquero	piacquero	verb	Duolingo
pianeta	pianeta	noun	Duolingo
piange	piange	verb	Duolingo
piangere	piangere	verb	Duolingo
piangi	piangi	verb	Duolingo
piani	piani	noun	Duolingo
pianifica	pianifica	verb	Duolingo
pianifichi	pianifichi	verb	Duolingo
pianifichiamo	pianifichiamo	verb	Duolingo
piano	piano	noun	Duolingo
pianoforte	pianoforte	noun	Duolingo
pianta	pianta	noun	Duolingo
piante	piante	noun	Duolingo
piatti	piatti	noun	Duolingo
piatto	piatto	noun	Duolingo
piazza	piazza	noun	Duolingo
piccione	piccione	noun	Duolingo
piccola	piccola	adjective	Duolingo
piccoli	piccoli	adjective	Duolingo
piccolo	piccolo	adjective	Duolingo
piede	piede	noun	Duolingo
piedi	piedi	noun	Duolingo
piemonte	piemonte	proper noun	Duolingo
piena	piena	adjective	Duolingo
pieni	pieni	adjective	Duolingo
pieno	pieno	adjective	Duolingo
pietra	pietra	noun	Duolingo
pigiama	pigiama	noun	Duolingo
pigiami	pigiami	noun	Duolingo
pilota	pilota	noun	Duolingo
pinguino	pinguino	noun	Duolingo
pioggia	pioggia	noun	Duolingo
piove	piove	verb	Duolingo
piovendo	piovendo	verb	Duolingo
piovere	piovere	verb	Duolingo
pisa	pisa	proper noun	Duolingo
piscina	piscina	noun	Duolingo
pista	pista	noun	Duolingo
pittore	pittore	noun	Duolingo
più	piu		Duolingo
più	piu	adjective	Duolingo
più	piu	adverb	Duolingo
più	piu	preposition	Duolingo
più di	piu di		Duolingo
piuttosto	piuttosto	adverb	Duolingo
pizza	pizza	noun	Duolingo
pizze	pizze	noun	Duolingo
pizzeria	pizzeria	noun	Duolingo
pizzerie	pizzerie	noun	Duolingo
plastica	plastica	noun	Duolingo
po	po	proper noun	Duolingo
po'	po'	pronoun	Duolingo
poca	poca	determiner	Duolingo
pochi	pochi	determiner	Duolingo
pochino	pochino	noun	Duolingo
pochissimo	pochissimo	adverb	Duolingo
poco	poco	adverb	Duolingo
poco	poco	determiner	Duolingo
poesia	poesia	noun	Duolingo
poesie	poesie	noun	Duolingo
poeta	poeta	noun	Duolingo
poi	poi	adverb	Duolingo
poi così	poi cosi		Duolingo
politica	politica	adjective	Duolingo
politica	politica	noun	Duolingo
politici	politici	adjective	Duolingo
politico	politico	adjective	Duolingo
polizia	polizia	noun	Duolingo
poliziotta	poliziotta	noun	Duolingo
poliziotti	poliziotti	noun	Duolingo
poliziotto	poliziotto	noun	Duolingo
polli	polli	noun	Duolingo
pollo	pollo	noun	Duolingo
poltrona	poltrona	noun	Duolingo
poltrone	poltrone	noun	Duolingo
pomeriggio	pomeriggio	noun	Duolingo
pomodori	pomodori		Duolingo
pomodori	pomodori	noun	Duolingo
pomodoro	pomodoro	noun	Duolingo
pompei	pompei	proper noun	Duolingo
ponte	ponte	noun	Duolingo
ponti	ponti	noun	Duolingo
popolare	popolare	adjective	Duolingo
popolari	popolari	adjective	Duolingo
popolazione	popolazione	noun	Duolingo
popoli	popoli	noun	Duolingo
popolo	popolo	noun	Duolingo
porta	porta	noun	Duolingo
porta	porta	verb	Duolingo
portafogli	portafogli	noun	Duolingo
portafoglio	portafoglio	noun	Duolingo
portai	portai	verb	Duolingo
portando	portando	verb	Duolingo
portano	portano	verb	Duolingo
portare	portare	verb	Duolingo
portasse	portasse	verb	Duolingo
portassimo	portassimo	verb	Duolingo
portate	portate	verb	Duolingo
portava	portava	verb	Duolingo
portavano	portavano	verb	Duolingo
porte	porte	noun	Duolingo
porterà	portera	verb	Duolingo
porterebbe	porterebbe	verb	Duolingo
porterei	porterei	verb	Duolingo
porteresti	porteresti	verb	Duolingo
porterò	portero	verb	Duolingo
porti	porti	verb	Duolingo
porto	porto	noun	Duolingo
porto	porto	verb	Duolingo
portogallo	portogallo	proper noun	Duolingo
portoghese	portoghese	adjective	Duolingo
portoghesi	portoghesi	adjective	Duolingo
portone	portone	noun	Duolingo
positiva	positiva	adjective	Duolingo
positive	positive	adjective	Duolingo
positivo	positivo	adjective	Duolingo
posizione	posizione	noun	Duolingo
possa	possa	verb	Duolingo
possiamo	possiamo	verb	Duolingo
possibile	possibile	adjective	Duolingo
possibilità	possibilita	noun	Duolingo
possibilmente	possibilmente	adverb	Duolingo
posso	posso	verb	Duolingo
possono	possono	verb	Duolingo
posta	posta	noun	Duolingo
posti	posti	noun	Duolingo
postini	postini	noun	Duolingo
postino	postino	noun	Duolingo
posto	posto	noun	Duolingo
potei	potei	verb	Duolingo
potemmo	potemmo	verb	Duolingo
potendo	potendo	verb	Duolingo
potenziale	potenziale	adjective	Duolingo
potenziali	potenziali	adjective	Duolingo
poter	poter	verb	Duolingo
potere	potere	noun	Duolingo
poteri	poteri	noun	Duolingo
potesse	potesse	verb	Duolingo
potete	potete	verb	Duolingo
poteva	poteva	verb	Duolingo
potevano	potevano	verb	Duolingo
potevo	potevo	verb	Duolingo
potrà	potra	verb	Duolingo
potrebbe	potrebbe	verb	Duolingo
potrebbero	potrebbero	verb	Duolingo
potrei	potrei	verb	Duolingo
potremmo	potremmo	verb	Duolingo
potreste	potreste	verb	Duolingo
potresti	potresti	verb	Duolingo
potrete	potrete	verb	Duolingo
potrò	potro	verb	Duolingo
pover'	pover'	adjective	Duolingo
povera	povera	adjective	Duolingo
poveri	poveri	adjective	Duolingo
povertà	poverta	noun	Duolingo
pranza	pranza	verb	Duolingo
pranzano	pranzano	verb	Duolingo
pranzo	pranzo	noun	Duolingo
pratica	pratica	noun	Duolingo
praticamente	praticamente	adverb	Duolingo
prato	prato	noun	Duolingo
preferiamo	preferiamo	verb	Duolingo
preferire	preferire	verb	Duolingo
preferisce	preferisce	verb	Duolingo
preferisci	preferisci	verb	Duolingo
preferisco	preferisco	verb	Duolingo
preferita	preferita	adjective	Duolingo
preferite	preferite	verb	Duolingo
preferito	preferito	adjective	Duolingo
preghiamo	preghiamo	verb	Duolingo
preghiera	preghiera	noun	Duolingo
prego	prego	interjection	Duolingo
prego	prego	verb	Duolingo
premi	premi	noun	Duolingo
premio	premio	noun	Duolingo
prenda	prenda	verb	Duolingo
prende	prende	verb	Duolingo
prendendo	prendendo	verb	Duolingo
prender	prender	verb	Duolingo
prenderà	prendera	verb	Duolingo
prenderai	prenderai	verb	Duolingo
prendere	prendere	verb	Duolingo
prenderebbe	prenderebbe	verb	Duolingo
prenderebbero	prenderebbero	verb	Duolingo
prendereste	prendereste	verb	Duolingo
prenderò	prendero	verb	Duolingo
prendesse	prendesse	verb	Duolingo
prendessi	prendessi	verb	Duolingo
prendete	prendete	verb	Duolingo
prendeva	prendeva	verb	Duolingo
prendi	prendi	verb	Duolingo
prendiamo	prendiamo	verb	Duolingo
prendo	prendo	verb	Duolingo
prendono	prendono	verb	Duolingo
prenota	prenota	verb	Duolingo
prenotano	prenotano	verb	Duolingo
prenotare	prenotare	verb	Duolingo
prenotazione	prenotazione	noun	Duolingo
prenotiamo	prenotiamo	verb	Duolingo
preoccupare	preoccupare	verb	Duolingo
prepara	prepara	verb	Duolingo
preparando	preparando	verb	Duolingo
preparare	preparare	verb	Duolingo
preparate	preparate	verb	Duolingo
prepariamo	prepariamo	verb	Duolingo
prese	prese	verb	Duolingo
presentazione	presentazione	noun	Duolingo
presenti	presenti	verb	Duolingo
presenza	presenza	noun	Duolingo
presidente	presidente	noun	Duolingo
presidenza	presidenza	noun	Duolingo
pressione	pressione	noun	Duolingo
presta	presta	verb	Duolingo
prestano	prestano	verb	Duolingo
prestare	prestare	verb	Duolingo
prestiamo	prestiamo	verb	Duolingo
presto	presto	adjective	Duolingo
