learnable	normalized	partOfSpeech	source
newest	newest	adjective	Duolingo
news	news	noun	Duolingo
newspaper	newspaper	noun	Duolingo
newspapers	newspapers	noun	Duolingo
next	next	adjective	Duolingo
next	next	adverb	Duolingo
next	next	preposition	Duolingo
next day	next day	noun	Duolingo
next door	next door	adjective	Duolingo
next door	next door	adverb	Duolingo
next time	next time		Duolingo
next to	next to	preposition	Duolingo
next-door	next-door		Duolingo
nice	nice		Duolingo
nice	nice	adjective	Duolingo
nice and	nice and		Duolingo
nice to meet you	nice to meet you		Duolingo
nicer	nicer	adjective	Duolingo
nicest	nicest	adjective	Duolingo
nicolas	nicolas	proper noun	Duolingo
night	night	noun	Duolingo
nightlife	nightlife	noun	Duolingo
nights	nights	noun	Duolingo
nine	nine	numeral	Duolingo
nine-one-one	nine-one-one	noun	Duolingo
nineteen	nineteen	numeral	Duolingo
nineteen eighty-five	nineteen eighty-five	numeral	Duolingo
nineteen fifty	nineteen fifty	numeral	Duolingo
nineteen forties	nineteen forties		Duolingo
nineteen forty	nineteen forty	numeral	Duolingo
nineteen nineties	nineteen nineties	noun	Duolingo
nineteen ninety	nineteen ninety	numeral	Duolingo
nineteen ninety-eight	nineteen ninety-eight	numeral	Duolingo
nineteen oh three	nineteen oh three	numeral	Duolingo
nineteen seventy	nineteen seventy	numeral	Duolingo
nineteen sixties	nineteen sixties	noun	Duolingo
nineteen sixty	nineteen sixty	numeral	Duolingo
nineteen thirties	nineteen thirties		Duolingo
nineteen thirty	nineteen thirty	numeral	Duolingo
nineteen twenty-two	nineteen twenty-two	numeral	Duolingo
nineteenth	nineteenth		Duolingo
ninety	ninety	numeral	Duolingo
ninth	ninth	determiner	Duolingo
no	no	adverb	Duolingo
no	no	determiner	Duolingo
no	no	interjection	Duolingo
no one	no one		Duolingo
no one	no one	pronoun	Duolingo
no problem	no problem		Duolingo
no way	no way		Duolingo
nobody	nobody	pronoun	Duolingo
noise	noise	noun	Duolingo
noisy	noisy	adjective	Duolingo
none	none	pronoun	Duolingo
noon	noon	noun	Duolingo
nope	nope	adverb	Duolingo
nor	nor	conjunction	Duolingo
normal	normal	adjective	Duolingo
normally	normally	adverb	Duolingo
north	north	adverb	Duolingo
north	north	noun	Duolingo
northeast	northeast	noun	Duolingo
northern	northern	adjective	Duolingo
northwest	northwest	noun	Duolingo
nose	nose	noun	Duolingo
not	not	adverb	Duolingo
not as	not as		Duolingo
not bad	not bad		Duolingo
not big	not big		Duolingo
not going	not going	verb	Duolingo
not going to	not going to		Duolingo
not quite	not quite	adverb	Duolingo
not to	not to	adverb	Duolingo
not very	not very	adverb	Duolingo
note	note	noun	Duolingo
notes	notes	noun	Duolingo
nothing	nothing	pronoun	Duolingo
novel	novel	noun	Duolingo
november	november	noun	Duolingo
november	november	proper noun	Duolingo
now	now	adverb	Duolingo
now that	now that	conjunction	Duolingo
nowadays	nowadays	preposition	Duolingo
nowhere	nowhere	adverb	Duolingo
number	number	noun	Duolingo
numbers	numbers	noun	Duolingo
nurse	nurse	noun	Duolingo
nurses	nurses	noun	Duolingo
o'clock	o'clock		Duolingo
o'clock	o'clock	adverb	Duolingo
object	object	noun	Duolingo
objective	objective	noun	Duolingo
obvious	obvious	adjective	Duolingo
obviously	obviously	adverb	Duolingo
occasion	occasion	noun	Duolingo
october	october	noun	Duolingo
october	october	proper noun	Duolingo
odd	odd	adjective	Duolingo
of	of	preposition	Duolingo
of all time	of all time		Duolingo
of course	of course		Duolingo
of mine	of mine		Duolingo
of the day	of the day		Duolingo
off	off	adjective	Duolingo
off	off	adverb	Duolingo
off	off	preposition	Duolingo
offense	offense	noun	Duolingo
offer	offer	noun	Duolingo
offer	offer	verb	Duolingo
offering	offering	verb	Duolingo
offers	offers	noun	Duolingo
offers	offers	verb	Duolingo
office	office	noun	Duolingo
officer	officer	noun	Duolingo
officers	officers	noun	Duolingo
official	official	adjective	Duolingo
often	often	adverb	Duolingo
oh	oh	interjection	Duolingo
oh my gosh	oh my gosh	adjective	Duolingo
oh my gosh	oh my gosh	interjection	Duolingo
oh no	oh no	interjection	Duolingo
oh well	oh well		Duolingo
oil	oil	noun	Duolingo
oil change	oil change	noun	Duolingo
ok	ok		Duolingo
ok	ok	adjective	Duolingo
ok	ok	adverb	Duolingo
ok	ok	interjection	Duolingo
ok	ok	noun	Duolingo
old	old	adjective	Duolingo
old	old	noun	Duolingo
older	older	adjective	Duolingo
oldest	oldest	adjective	Duolingo
olympics	olympics	noun	Duolingo
on	on	adjective	Duolingo
on	on	preposition	Duolingo
on a trip	on a trip		Duolingo
on foot	on foot		Duolingo
on purpose	on purpose		Duolingo
on sale	on sale		Duolingo
on the	on the	preposition	Duolingo
on the left	on the left		Duolingo
on the other hand	on the other hand		Duolingo
on the plane	on the plane		Duolingo
on the right	on the right		Duolingo
on the way to	on the way to		Duolingo
on time	on time		Duolingo
on time	on time	preposition	Duolingo
on top of	on top of	preposition	Duolingo
on vacation	on vacation		Duolingo
once	once	adverb	Duolingo
once a	once a	adverb	Duolingo
one	one		Duolingo
one	one	determiner	Duolingo
one	one	noun	Duolingo
one	one	numeral	Duolingo
one	one	pronoun	Duolingo
one day	one day		Duolingo
one day	one day	adverb	Duolingo
one hundred	one hundred	numeral	Duolingo
one moment	one moment		Duolingo
one of these days	one of these days		Duolingo
one-way	one-way		Duolingo
one-way	one-way	adjective	Duolingo
ones	ones	pronoun	Duolingo
online	online	adjective	Duolingo
online	online	adverb	Duolingo
only	only	adjective	Duolingo
only	only	adverb	Duolingo
open	open		Duolingo
open	open	adjective	Duolingo
open	open	verb	Duolingo
opened	opened	verb	Duolingo
opening	opening	verb	Duolingo
opens	opens	verb	Duolingo
opinion	opinion	noun	Duolingo
opinions	opinions	noun	Duolingo
opportunity	opportunity	noun	Duolingo
opposite	opposite	adjective	Duolingo
opposite	opposite	preposition	Duolingo
or	or		Duolingo
or	or	conjunction	Duolingo
or not	or not		Duolingo
orange	orange	adjective	Duolingo
orange	orange	noun	Duolingo
oranges	oranges	noun	Duolingo
order	order	verb	Duolingo
ordinary	ordinary	adjective	Duolingo
organic	organic	adjective	Duolingo
organization	organization	noun	Duolingo
organizations	organizations	noun	Duolingo
originally	originally	adverb	Duolingo
other	other	determiner	Duolingo
other	other	pronoun	Duolingo
others	others	pronoun	Duolingo
otherwise	otherwise	adverb	Duolingo
our	our	determiner	Duolingo
our	our	pronoun	Duolingo
our guests	our guests		Duolingo
ours	ours		Duolingo
ours	ours	pronoun	Duolingo
ourselves	ourselves	pronoun	Duolingo
out	out	adjective	Duolingo
out	out	adverb	Duolingo
out	out	preposition	Duolingo
out of order	out of order	adjective	Duolingo
out of town	out of town		Duolingo
out of work	out of work		Duolingo
out-of-date	out-of-date	adjective	Duolingo
outdoor	outdoor	adjective	Duolingo
outdoors	outdoors	adverb	Duolingo
outgoing	outgoing	adjective	Duolingo
outgoing	outgoing	noun	Duolingo
outside	outside	adverb	Duolingo
outside	outside	noun	Duolingo
outside	outside	preposition	Duolingo
over	over	adjective	Duolingo
over	over	adverb	Duolingo
over	over	determiner	Duolingo
over	over	preposition	Duolingo
over here	over here		Duolingo
over there	over there		Duolingo
over there	over there	adverb	Duolingo
overnight	overnight	adverb	Duolingo
own	own	adjective	Duolingo
oxford	oxford	proper noun	Duolingo
p.m.	p.m.		Duolingo
p.m.	p.m.	adjective	Duolingo
p.m.	p.m.	adverb	Duolingo
pack	pack	verb	Duolingo
packed	packed	verb	Duolingo
page	page	noun	Duolingo
pages	pages	noun	Duolingo
paid	paid	verb	Duolingo
pain	pain	noun	Duolingo
painful	painful	adjective	Duolingo
paint	paint	noun	Duolingo
painted	painted	verb	Duolingo
painting	painting	verb	Duolingo
paints	paints	noun	Duolingo
paints	paints	verb	Duolingo
pair	pair	noun	Duolingo
pair of	pair of		Duolingo
pajamas	pajamas	noun	Duolingo
palace	palace	noun	Duolingo
palaces	palaces	noun	Duolingo
pale	pale	adjective	Duolingo
pan	pan	noun	Duolingo
pans	pans	noun	Duolingo
pants	pants		Duolingo
pants	pants	noun	Duolingo
paper	paper	noun	Duolingo
paperwork	paperwork	noun	Duolingo
parents	parents		Duolingo
parents	parents	noun	Duolingo
parents'	parents'	noun	Duolingo
paris	paris	proper noun	Duolingo
park	park	noun	Duolingo
parking	parking	noun	Duolingo
parking	parking	verb	Duolingo
parking lot	parking lot		Duolingo
part	part	noun	Duolingo
part-time	part-time	adjective	Duolingo
participation	participation	noun	Duolingo
parties	parties	noun	Duolingo
partly	partly	adverb	Duolingo
partner	partner	noun	Duolingo
parts	parts	noun	Duolingo
party	party	noun	Duolingo
pass	pass	verb	Duolingo
passport	passport		Duolingo
passport	passport	noun	Duolingo
passports	passports	noun	Duolingo
past	past	adjective	Duolingo
past	past	adverb	Duolingo
past	past	preposition	Duolingo
pasta	pasta	noun	Duolingo
path	path	noun	Duolingo
paths	paths	noun	Duolingo
patient	patient	adjective	Duolingo
patient	patient	noun	Duolingo
patients	patients	noun	Duolingo
patio	patio	noun	Duolingo
pay	pay	noun	Duolingo
pay	pay	verb	Duolingo
pay for	pay for		Duolingo
paying	paying	verb	Duolingo
paying for	paying for		Duolingo
pays	pays	verb	Duolingo
pays for	pays for		Duolingo
peace	peace	noun	Duolingo
peaceful	peaceful	adjective	Duolingo
peach	peach	noun	Duolingo
peaches	peaches	noun	Duolingo
pear	pear	noun	Duolingo
pears	pears	noun	Duolingo
pen	pen	noun	Duolingo
pencil	pencil	noun	Duolingo
pens	pens	noun	Duolingo
people	people		Duolingo
people	people	noun	Duolingo
pepper	pepper	noun	Duolingo
peppers	peppers	noun	Duolingo
per	per	preposition	Duolingo
percent	percent	noun	Duolingo
perfect	perfect		Duolingo
perfect	perfect	adjective	Duolingo
perfectly	perfectly	adverb	Duolingo
performed	performed	verb	Duolingo
perhaps	perhaps	adverb	Duolingo
period	period	noun	Duolingo
periods	periods	noun	Duolingo
permission	permission	noun	Duolingo
person	person	noun	Duolingo
person who	person who	noun	Duolingo
personal	personal	adjective	Duolingo
personality	personality	noun	Duolingo
personally	personally	adverb	Duolingo
peru	peru	proper noun	Duolingo
pet	pet	adjective	Duolingo
pet	pet	noun	Duolingo
pet food	pet food	noun	Duolingo
pharmacy	pharmacy	noun	Duolingo
phone	phone	noun	Duolingo
phone number	phone number		Duolingo
phones	phones	noun	Duolingo
phony	phony	noun	Duolingo
photo	photo	noun	Duolingo
photographer	photographer	noun	Duolingo
photography	photography	noun	Duolingo
photos	photos	noun	Duolingo
physics	physics	noun	Duolingo
pick	pick	verb	Duolingo
pick it up	pick it up		Duolingo
pick up	pick up		Duolingo
picking up	picking up	verb	Duolingo
picnic	picnic	noun	Duolingo
picture	picture	noun	Duolingo
pictures	pictures	noun	Duolingo
pie	pie	noun	Duolingo
piece	piece	noun	Duolingo
pieces	pieces	noun	Duolingo
pig	pig	noun	Duolingo
pigs	pigs	noun	Duolingo
ping pong	ping pong	noun	Duolingo
pink	pink	adjective	Duolingo
pizza	pizza	noun	Duolingo
pizzas	pizzas	noun	Duolingo
place	place	noun	Duolingo
place	place	verb	Duolingo
places	places	noun	Duolingo
plain	plain	adjective	Duolingo
plan	plan	noun	Duolingo
plan	plan	verb	Duolingo
plane	plane	noun	Duolingo
planes	planes	noun	Duolingo
planet	planet	noun	Duolingo
planned	planned	adjective	Duolingo
plans	plans	noun	Duolingo
plant	plant	noun	Duolingo
plants	plants	noun	Duolingo
plastic	plastic	adjective	Duolingo
plate	plate	noun	Duolingo
plates	plates	noun	Duolingo
platform	platform	noun	Duolingo
play	play	noun	Duolingo
play	play	verb	Duolingo
play sports	play sports		Duolingo
play the guitar	play the guitar		Duolingo
played	played	verb	Duolingo
player	player	noun	Duolingo
players	players	noun	Duolingo
playing	playing	verb	Duolingo
plays	plays	verb	Duolingo
pleasant	pleasant	adjective	Duolingo
please	please	adverb	Duolingo
please	please	interjection	Duolingo
pleased	pleased	adjective	Duolingo
pleased	pleased	verb	Duolingo
pleased that	pleased that		Duolingo
pleasure	pleasure	noun	Duolingo
plenty of	plenty of		Duolingo
plus	plus	conjunction	Duolingo
plus	plus	preposition	Duolingo
poetry	poetry	noun	Duolingo
point	point	noun	Duolingo
points	points	noun	Duolingo
police	police	noun	Duolingo
police officer	police officer		Duolingo
police officer	police officer	noun	Duolingo
police report	police report	noun	Duolingo
polite	polite	adjective	Duolingo
politely	politely	adverb	Duolingo
political	political	adjective	Duolingo
politics	politics	noun	Duolingo
pollution	pollution	noun	Duolingo
pool	pool	noun	Duolingo
pools	pools	noun	Duolingo
poor	poor	adjective	Duolingo
pop	pop	noun	Duolingo
popcorn	popcorn	noun	Duolingo
popular	popular	adjective	Duolingo
population	population	noun	Duolingo
pork	pork	noun	Duolingo
port	port	noun	Duolingo
portugal	portugal		Duolingo
portuguese	portuguese	adjective	Duolingo
portuguese	portuguese	noun	Duolingo
position	position	noun	Duolingo
positions	positions	noun	Duolingo
positive	positive	adjective	Duolingo
possibilities	possibilities	noun	Duolingo
possibility	possibility	noun	Duolingo
possible	possible	adjective	Duolingo
possible to	possible to		Duolingo
possibly	possibly	adverb	Duolingo
post office	post office		Duolingo
post office	post office	noun	Duolingo
postcard	postcard	noun	Duolingo
poster	poster	noun	Duolingo
potato	potato	noun	Duolingo
potatoes	potatoes	noun	Duolingo
poverty	poverty	noun	Duolingo
powder	powder	noun	Duolingo
power	power	noun	Duolingo
powerful	powerful	adjective	Duolingo
powers	powers	noun	Duolingo
practice	practice	noun	Duolingo
practiced	practiced	verb	Duolingo
practicing	practicing	verb	Duolingo
pray	pray	verb	Duolingo
preferred	preferred	verb	Duolingo
prefers	prefers	verb	Duolingo
pregnant	pregnant	adjective	Duolingo
preparation	preparation	noun	Duolingo
prepare	prepare	verb	Duolingo
prepared	prepared	adjective	Duolingo
present	present	noun	Duolingo
present	present	verb	Duolingo
presentation	presentation	noun	Duolingo
presentations	presentations	noun	Duolingo
presents	presents	noun	Duolingo
presents	presents	verb	Duolingo
president	president	noun	Duolingo
press	press	noun	Duolingo
pressure	pressure	noun	Duolingo
prettier	prettier	adjective	Duolingo
pretty	pretty	adjective	Duolingo
pretty	pretty	adverb	Duolingo
prevent	prevent	verb	Duolingo
previous	previous	adjective	Duolingo
previously	previously	adverb	Duolingo
price	price	noun	Duolingo
prince	prince	noun	Duolingo
printer	printer	noun	Duolingo
printers	printers	noun	Duolingo
prison	prison	noun	Duolingo
private	private	adjective	Duolingo
prize	prize	noun	Duolingo
probably	probably	adverb	Duolingo
problem	problem	noun	Duolingo
problems	problems	noun	Duolingo
produce	produce	verb	Duolingo
produces	produces	verb	Duolingo
product	product	noun	Duolingo
products	products	noun	Duolingo
profession	profession	noun	Duolingo
professional	professional	adjective	Duolingo
professional	professional	noun	Duolingo
professionals	professionals	noun	Duolingo
professor	professor	noun	Duolingo
professors	professors	noun	Duolingo
program	program	noun	Duolingo
progress	progress	noun	Duolingo
progress	progress	verb	Duolingo
prohibited	prohibited	verb	Duolingo
project	project	noun	Duolingo
projects	projects	noun	Duolingo
promise	promise	noun	Duolingo
promises	promises	noun	Duolingo
promotion	promotion	noun	Duolingo
proof	proof	noun	Duolingo
properties	properties	noun	Duolingo
property	property	noun	Duolingo
proud	proud	adjective	Duolingo
public	public	noun	Duolingo
pull	pull	verb	Duolingo
pure	pure	adjective	Duolingo
purple	purple	adjective	Duolingo
put	put	verb	Duolingo
put down	put down		Duolingo
put on	put on		Duolingo
put on	put on	verb	Duolingo
put your coat on	put your coat on		Duolingo
puts	puts	verb	Duolingo
puzzle	puzzle	noun	Duolingo
puzzles	puzzles	noun	Duolingo
qualities	qualities	noun	Duolingo
quality	quality	noun	Duolingo
quarter past	quarter past		Duolingo
quarter to	quarter to		Duolingo
queen	queen	noun	Duolingo
question	question	noun	Duolingo
questions	questions	noun	Duolingo
quick	quick	adjective	Duolingo
quickly	quickly	adverb	Duolingo
quiet	quiet	adjective	Duolingo
quietly	quietly	adverb	Duolingo
quit	quit	verb	Duolingo
quite	quite	adverb	Duolingo
quiz	quiz	noun	Duolingo
quizzes	quizzes	noun	Duolingo
rabbit	rabbit	noun	Duolingo
rabbits	rabbits	noun	Duolingo
racket	racket	noun	Duolingo
radio	radio	noun	Duolingo
rain	rain	noun	Duolingo
rain	rain	verb	Duolingo
raincoat	raincoat	noun	Duolingo
raincoats	raincoats	noun	Duolingo
rained	rained	verb	Duolingo
raining	raining		Duolingo
raining	raining	verb	Duolingo
rains	rains	noun	Duolingo
rains	rains	verb	Duolingo
rainy	rainy	adjective	Duolingo
raise	raise	verb	Duolingo
ran	ran	verb	Duolingo
rang	rang	verb	Duolingo
rap	rap	noun	Duolingo
rare	rare	adjective	Duolingo
rarely	rarely	adverb	Duolingo
rather	rather	verb	Duolingo
rats	rats	noun	Duolingo
raw	raw	adjective	Duolingo
razor	razor	noun	Duolingo
reach	reach	verb	Duolingo
reached	reached	verb	Duolingo
read	read		Duolingo
read	read	verb	Duolingo
reading	reading	verb	Duolingo
reads	reads	verb	Duolingo
ready	ready	adjective	Duolingo
ready to	ready to		Duolingo
real	real	adjective	Duolingo
realistic	realistic	adjective	Duolingo
really	really	adverb	Duolingo
really	really	interjection	Duolingo
reason why	reason why	conjunction	Duolingo
reasonable	reasonable	adjective	Duolingo
reasons	reasons	noun	Duolingo
received	received	verb	Duolingo
receives	receives	verb	Duolingo
recent	recent	adjective	Duolingo
recently	recently	adverb	Duolingo
reception desk	reception desk		Duolingo
receptionist	receptionist	noun	Duolingo
record	record	noun	Duolingo
recover	recover	verb	Duolingo
recycling	recycling	noun	Duolingo
red	red		Duolingo
red	red	adjective	Duolingo
red hair	red hair		Duolingo
refreshments	refreshments	noun	Duolingo
regards	regards	noun	Duolingo
region	region	noun	Duolingo
regions	regions	noun	Duolingo
regular	regular	adjective	Duolingo
regularly	regularly	adverb	Duolingo
relationship	relationship	noun	Duolingo
relax	relax	verb	Duolingo
relaxed	relaxed	adjective	Duolingo
relaxing	relaxing	adjective	Duolingo
reliable	reliable	adjective	Duolingo
religion	religion	noun	Duolingo
religious	religious	adjective	Duolingo
remember	remember	verb	Duolingo
remembered	remembered	verb	Duolingo
remembers	remembers	verb	Duolingo
rent	rent	noun	Duolingo
rent	rent	verb	Duolingo
rented	rented	verb	Duolingo
renting	renting	verb	Duolingo
repeat	repeat	verb	Duolingo
report	report	noun	Duolingo
research	research	noun	Duolingo
reservation	reservation		Duolingo
reservation	reservation	noun	Duolingo
reservations	reservations	noun	Duolingo
reserve	reserve	verb	Duolingo
reserves	reserves	verb	Duolingo
respect	respect	noun	Duolingo
respect	respect	verb	Duolingo
respond	respond	verb	Duolingo
responsibility	responsibility	noun	Duolingo
responsible	responsible	adjective	Duolingo
rest	rest	noun	Duolingo
rest	rest	verb	Duolingo
restaurant	restaurant		Duolingo
restaurant	restaurant	noun	Duolingo
restaurants	restaurants	noun	Duolingo
restroom	restroom		Duolingo
restroom	restroom	noun	Duolingo
retired	retired	adjective	Duolingo
return	return	verb	Duolingo
returned	returned	verb	Duolingo
returning	returning	verb	Duolingo
returns	returns	verb	Duolingo
reunion	reunion	noun	Duolingo
review	review	noun	Duolingo
reviews	reviews	noun	Duolingo
rice	rice	noun	Duolingo
rich	rich	adjective	Duolingo
richest	richest	adjective	Duolingo
ridden	ridden	verb	Duolingo
ride	ride	noun	Duolingo
ride	ride	verb	Duolingo
ride a horse	ride a horse		Duolingo
riding	riding	verb	Duolingo
right	right		Duolingo
right	right	adjective	Duolingo
right	right	adverb	Duolingo
right	right	noun	Duolingo
right away	right away	adverb	Duolingo
right now	right now		Duolingo
ringing	ringing	verb	Duolingo
rio de janeiro	rio de janeiro		Duolingo
risk	risk	noun	Duolingo
riskiest	riskiest		Duolingo
risks	risks	noun	Duolingo
river	river	noun	Duolingo
rivers	rivers	noun	Duolingo
road	road	noun	Duolingo
roads	roads	noun	Duolingo
roast	roast	adjective	Duolingo
roasted	roasted	adjective	Duolingo
rock	rock	noun	Duolingo
rock music	rock music		Duolingo
rode	rode	verb	Duolingo
role	role	noun	Duolingo
romantic	romantic	adjective	Duolingo
rome	rome	proper noun	Duolingo
roof	roof	noun	Duolingo
room	room	noun	Duolingo
room service	room service		Duolingo
roommate	roommate	noun	Duolingo
roommates	roommates	noun	Duolingo
roommates'	roommates'	noun	Duolingo
rooms	rooms	noun	Duolingo
root	root	noun	Duolingo
roots	roots	noun	Duolingo
rose	rose	noun	Duolingo
roses	roses	noun	Duolingo
round	round	adjective	Duolingo
round trip	round trip		Duolingo
round-trip	round-trip	adjective	Duolingo
route	route	noun	Duolingo
rude	rude	adjective	Duolingo
rugby	rugby	noun	Duolingo
ruler	ruler	noun	Duolingo
run	run	verb	Duolingo
rung	rung	verb	Duolingo
runner	runner	noun	Duolingo
running	running	verb	Duolingo
runs	runs	verb	Duolingo
rush hour	rush hour	noun	Duolingo
russia	russia		Duolingo
russia	russia	proper noun	Duolingo
russian	russian	adjective	Duolingo
russians	russians	proper noun	Duolingo
s'	s'		Duolingo
sad	sad	adjective	Duolingo
safe	safe	adjective	Duolingo
safely	safely	adverb	Duolingo
safer	safer	adjective	Duolingo
said	said	verb	Duolingo
sailing	sailing	noun	Duolingo
salad	salad		Duolingo
salad	salad	noun	Duolingo
salads	salads	noun	Duolingo
sale	sale	noun	Duolingo
salespeople	salespeople	noun	Duolingo
salesperson	salesperson	noun	Duolingo
salmon	salmon	noun	Duolingo
salt	salt	noun	Duolingo
salty	salty	adjective	Duolingo
sam	sam	proper noun	Duolingo
same	same	adjective	Duolingo
same	same	pronoun	Duolingo
sand	sand	noun	Duolingo
sandals	sandals	noun	Duolingo
sandwich	sandwich		Duolingo
sandwich	sandwich	noun	Duolingo
sandwiches	sandwiches	noun	Duolingo
sang	sang	verb	Duolingo
sank	sank	verb	Duolingo
santa claus	santa claus	proper noun	Duolingo
sat	sat	verb	Duolingo
satisfied	satisfied	adjective	Duolingo
saturday	saturday	noun	Duolingo
saturdays	saturdays	noun	Duolingo
sauce	sauce	noun	Duolingo
save	save	verb	Duolingo
saw	saw	verb	Duolingo
say	say	verb	Duolingo
say cheese	say cheese		Duolingo
say that again	say that again		Duolingo
saying	saying	verb	Duolingo
says	says	verb	Duolingo
scared	scared	adjective	Duolingo
scared	scared	verb	Duolingo
scared of	scared of	adjective	Duolingo
scarf	scarf	noun	Duolingo
scarves	scarves	noun	Duolingo
scary	scary	adjective	Duolingo
scene	scene	noun	Duolingo
scenery	scenery	noun	Duolingo
scheduled	scheduled	verb	Duolingo
school	school	adjective	Duolingo
school	school	noun	Duolingo
schools	schools	noun	Duolingo
science	science	noun	Duolingo
scientist	scientist	noun	Duolingo
scientists	scientists	noun	Duolingo
scissors	scissors	noun	Duolingo
scored	scored	verb	Duolingo
scotland	scotland	proper noun	Duolingo
scottish	scottish	adjective	Duolingo
scrambled eggs	scrambled eggs	noun	Duolingo
screen	screen	noun	Duolingo
sea	sea	noun	Duolingo
search	search	noun	Duolingo
searches	searches	verb	Duolingo
seas	seas	noun	Duolingo
seashell	seashell	noun	Duolingo
seashells	seashells	noun	Duolingo
season	season	noun	Duolingo
seasons	seasons	noun	Duolingo
seat	seat	noun	Duolingo
seated	seated	verb	Duolingo
seats	seats	noun	Duolingo
second	second	determiner	Duolingo
second	second	noun	Duolingo
second	second	numeral	Duolingo
second-hand	second-hand	adjective	Duolingo
seconds	seconds	noun	Duolingo
secret	secret	noun	Duolingo
secretary	secretary	noun	Duolingo
secretly	secretly	adverb	Duolingo
section	section	noun	Duolingo
security	security	noun	Duolingo
see	see	verb	Duolingo
see you	see you		Duolingo
see you later	see you later		Duolingo
see you soon	see you soon		Duolingo
see you tomorrow	see you tomorrow		Duolingo
seeing	seeing	verb	Duolingo
seemed	seemed	verb	Duolingo
seems	seems	verb	Duolingo
seen	seen	verb	Duolingo
sees	sees	verb	Duolingo
seldom	seldom	adverb	Duolingo
self-service	self-service		Duolingo
selfish	selfish	adjective	Duolingo
sell	sell	verb	Duolingo
selling	selling	verb	Duolingo
send	send	verb	Duolingo
sending	sending	verb	Duolingo
sense of humor	sense of humor		Duolingo
sense of humor	sense of humor	noun	Duolingo
sensitive	sensitive	adjective	Duolingo
sent	sent	verb	Duolingo
separate	separate	adjective	Duolingo
september	september	noun	Duolingo
september	september	proper noun	Duolingo
series	series	noun	Duolingo
serious	serious	adjective	Duolingo
seriously	seriously	adverb	Duolingo
serve	serve	verb	Duolingo
server	server	noun	Duolingo
serves	serves	verb	Duolingo
set	set	adjective	Duolingo
set	set	verb	Duolingo
sets	sets	verb	Duolingo
seven	seven	numeral	Duolingo
seventeen	seventeen	numeral	Duolingo
seventh	seventh	determiner	Duolingo
seventh	seventh	numeral	Duolingo
seventies	seventies	noun	Duolingo
seventy	seventy	numeral	Duolingo
several	several	adjective	Duolingo
several	several	determiner	Duolingo
shade	shade	noun	Duolingo
shadow	shadow	noun	Duolingo
shaken	shaken	verb	Duolingo
shallow	shallow	adjective	Duolingo
shame	shame	noun	Duolingo
shanghai	shanghai	proper noun	Duolingo
shape	shape	noun	Duolingo
sharp	sharp	adjective	Duolingo
shave	shave	verb	Duolingo
shaved	shaved	verb	Duolingo
shaves	shaves	verb	Duolingo
shaving	shaving	verb	Duolingo
she	she	pronoun	Duolingo
she has	she has		Duolingo
she is	she is		Duolingo
she'd	she'd	verb	Duolingo
she'll	she'll		Duolingo
she'll	she'll	verb	Duolingo
she's	she's		Duolingo
she's	she's	verb	Duolingo
sheet	sheet	noun	Duolingo
sheets	sheets	noun	Duolingo
shelf	shelf	noun	Duolingo
shelves	shelves	noun	Duolingo
shh	shh		Duolingo
ship	ship	noun	Duolingo
shipping	shipping	noun	Duolingo
shirt	shirt		Duolingo
shirt	shirt	noun	Duolingo
shirts	shirts	noun	Duolingo
shocked	shocked	adjective	Duolingo
shocking	shocking	adjective	Duolingo
shoe	shoe	noun	Duolingo
shoes	shoes	noun	Duolingo
shook	shook	verb	Duolingo
shopping	shopping	noun	Duolingo
shopping	shopping	verb	Duolingo
short	short	adjective	Duolingo
short hair	short hair		Duolingo
short time	short time		Duolingo
shorter	shorter	adjective	Duolingo
shortest	shortest	adjective	Duolingo
shortly	shortly	adverb	Duolingo
shorts	shorts	noun	Duolingo
shot	shot	verb	Duolingo
should	should	verb	Duolingo
should be	should be	verb	Duolingo
should not	should not	adverb	Duolingo
should we	should we		Duolingo
shouldn't	shouldn't		Duolingo
shouldn't	shouldn't	verb	Duolingo
shouldn't they	shouldn't they		Duolingo
shouldn't we	shouldn't we		Duolingo
show	show	verb	Duolingo
showed	showed	verb	Duolingo
shower	shower	noun	Duolingo
showering	showering	verb	Duolingo
showers	showers	verb	Duolingo
shows	shows	verb	Duolingo
shut	shut	verb	Duolingo
shuttle bus	shuttle bus	noun	Duolingo
shy	shy	adjective	Duolingo
siblings	siblings	noun	Duolingo
sick	sick	adjective	Duolingo
sick of	sick of		Duolingo
sightseeing	sightseeing	noun	Duolingo
sign	sign	verb	Duolingo
signature	signature	noun	Duolingo
signed	signed	verb	Duolingo
signs	signs	verb	Duolingo
silence	silence	noun	Duolingo
silent	silent	adjective	Duolingo
silk	silk	noun	Duolingo
silver	silver	adjective	Duolingo
silverware	silverware	noun	Duolingo
similar	similar	adjective	Duolingo
simple	simple	adjective	Duolingo
since	since	adverb	Duolingo
since	since	conjunction	Duolingo
since	since	preposition	Duolingo
since then	since then		Duolingo
sincerely	sincerely	adverb	Duolingo
sing	sing	verb	Duolingo
singer	singer	noun	Duolingo
singing	singing	noun	Duolingo
singing	singing	verb	Duolingo
single	single	adjective	Duolingo
sings	sings	verb	Duolingo
sir	sir	noun	Duolingo
sister	sister		Duolingo
sister	sister	noun	Duolingo
sisters	sisters	noun	Duolingo
sit down	sit down		Duolingo
site	site	noun	Duolingo
